resp_id,usid,fixed_set,periodic_set,military_region,province,district,village,hamlet,year,month,resp_num,sex,sex_num,security_score,security_num,question_num,response_code,blacklisted,age_num,mar_num,eth_num
325020503_720103,325020503,720103FC0,0002C,3,25,02,05,03,72,01,03,F,1,C,2,0002,C,0,50,0,2
325020503_720104,325020503,720104MC0,0002C,3,25,02,05,03,72,01,04,M,0,C,2,0002,C,0,50,0,2
325020503_720105,325020503,720105FC0,0002C,3,25,02,05,03,72,01,05,F,1,C,2,0002,C,0,50,0,2
325020504_710301,325020504,710301MC0,0002C,3,25,02,05,04,71,03,01,M,0,C,2,0002,C,0,50,0,2
325020504_710302,325020504,710302MC0,0002C,3,25,02,05,04,71,03,02,M,0,C,2,0002,C,0,50,0,2
325020504_710303,325020504,710303FC0,0002C,3,25,02,05,04,71,03,03,F,1,C,2,0002,C,0,50,1,2
325020504_710304,325020504,710304FC0,0002C,3,25,02,05,04,71,03,04,F,1,C,2,0002,C,0,50,1,2
325020504_710305,325020504,710305FC0,0002C,3,25,02,05,04,71,03,05,F,1,C,2,0002,C,0,50,1,2
325020504_720201,325020504,720201FB0,0002B,3,25,02,05,04,72,02,01,F,1,B,1,0002,B,0,30,0,0
325020504_720202,325020504,720202FB0,0002B,3,25,02,05,04,72,02,02,F,1,B,1,0002,B,0,30,2,0
325020504_720203,325020504,720203FB0,0002B,3,25,02,05,04,72,02,03,F,1,B,1,0002,B,0,30,2,2
325020504_720204,325020504,720204MB0,0002B,3,25,02,05,04,72,02,04,M,0,B,1,0002,B,0,30,2,0
325020504_720205,325020504,720205MB0,0002B,3,25,02,05,04,72,02,05,M,0,B,1,0002,B,0,30,0,0
325020505_720201,325020505,720201MC0,0002C,3,25,02,05,05,72,02,01,M,0,C,2,0002,C,0,50,0,0
325020505_720202,325020505,720202MC0,0002C,3,25,02,05,05,72,02,02,M,0,C,2,0002,C,0,50,0,2
325020505_720203,325020505,720203FC0,0002C,3,25,02,05,05,72,02,03,F,1,C,2,0002,C,0,50,1,2
325020505_720204,325020505,720204FC0,0002C,3,25,02,05,05,72,02,04,F,1,C,2,0002,C,0,50,2,2
325020505_720205,325020505,720205MC0,0002C,3,25,02,05,05,72,02,05,M,0,C,2,0002,C,0,50,0,2
325020505_720701,325020505,720701FC0,0002C,3,25,02,05,05,72,07,01,F,1,C,2,0002,C,0,50,0,2
325020505_720702,325020505,720702FC0,0002C,3,25,02,05,05,72,07,02,F,1,C,2,0002,C,0,50,2,2
325020505_720703,325020505,720703MC0,0002C,3,25,02,05,05,72,07,03,M,0,C,2,0002,C,0,50,2,2
325020505_720704,325020505,720704MC0,0002C,3,25,02,05,05,72,07,04,M,0,C,2,0002,C,0,50,0,2
325020505_720705,325020505,720705FC0,0002C,3,25,02,05,05,72,07,05,F,1,C,2,0002,C,0,50,0,2
325020505_720801,325020505,720801FC0,0002C,3,25,02,05,05,72,08,01,F,1,C,2,0002,C,0,50,2,2
325020505_720802,325020505,720802MC0,0002C,3,25,02,05,05,72,08,02,M,0,C,2,0002,C,0,50,0,2
325020505_720803,325020505,720803MC0,0002C,3,25,02,05,05,72,08,03,M,0,C,2,0002,C,0,50,0,2
325020505_720804,325020505,720804MC0,0002C,3,25,02,05,05,72,08,04,M,0,C,2,0002,C,0,50,0,2
325020505_720805,325020505,720805MC0,0002C,3,25,02,05,05,72,08,05,M,0,C,2,0002,C,0,50,0,2
325020506_720201,325020506,720201MC0,0002C,3,25,02,05,06,72,02,01,M,0,C,2,0002,C,0,50,0,2
325020506_720202,325020506,720202FC0,0002C,3,25,02,05,06,72,02,02,F,1,C,2,0002,C,0,50,0,2
325020506_720203,325020506,720203FC0,0002C,3,25,02,05,06,72,02,03,F,1,C,2,0002,C,0,50,2,2
325020506_720204,325020506,720204MC0,0002C,3,25,02,05,06,72,02,04,M,0,C,2,0002,C,0,50,0,2
325020506_720205,325020506,720205MC0,0002C,3,25,02,05,06,72,02,05,M,0,C,2,0002,C,0,50,0,2
325020506_720701,325020506,720701MD0,0002D,3,25,02,05,06,72,07,01,M,0,D,3,0002,D,0,60,0,2
325020506_720702,325020506,720702MD0,0002D,3,25,02,05,06,72,07,02,M,0,D,3,0002,D,0,60,0,2
325020506_720703,325020506,720703FD0,0002D,3,25,02,05,06,72,07,03,F,1,D,3,0002,D,0,60,2,2
325020506_720704,325020506,720704MD0,0002D,3,25,02,05,06,72,07,04,M,0,D,3,0002,D,0,60,0,2
325020506_720705,325020506,720705FD0,0002D,3,25,02,05,06,72,07,05,F,1,D,3,0002,D,0,60,2,2
325020509_710601,325020509,710601FD0,0002D,3,25,02,05,09,71,06,01,F,1,D,3,0002,D,0,60,2,2
325020509_710602,325020509,710602FD0,0002D,3,25,02,05,09,71,06,02,F,1,D,3,0002,D,0,60,2,2
325020509_710603,325020509,710603FD0,0002D,3,25,02,05,09,71,06,03,F,1,D,3,0002,D,0,60,0,2
325020509_710604,325020509,710604MD0,0002D,3,25,02,05,09,71,06,04,M,0,D,3,0002,D,0,60,0,2
325020509_710605,325020509,710605MD0,0002D,3,25,02,05,09,71,06,05,M,0,D,3,0002,D,0,60,0,2
325020510_720401,325020510,720401FC0,0002C,3,25,02,05,10,72,04,01,F,1,C,2,0002,C,0,50,2,2
325020510_720402,325020510,720402FC0,0002C,3,25,02,05,10,72,04,02,F,1,C,2,0002,C,0,50,0,2
325020510_720403,325020510,720403FC0,0002C,3,25,02,05,10,72,04,03,F,1,C,2,0002,C,0,50,2,2
325020510_720404,325020510,720404FC0,0002C,3,25,02,05,10,72,04,04,F,1,C,2,0002,C,0,50,0,2
325020510_720405,325020510,720405FC0,0002C,3,25,02,05,10,72,04,05,F,1,C,2,0002,C,0,50,0,2
325020512_711101,325020512,711101FC0,0002C,3,25,02,05,12,71,11,01,F,1,C,2,0002,C,0,50,0,2
325020512_711102,325020512,711102FC0,0002C,3,25,02,05,12,71,11,02,F,1,C,2,0002,C,0,50,0,2
325020512_711103,325020512,711103MC0,0002C,3,25,02,05,12,71,11,03,M,0,C,2,0002,C,0,50,0,0
325020512_711104,325020512,711104MC0,0002C,3,25,02,05,12,71,11,04,M,0,C,2,0002,C,0,50,0,2
325020512_711105,325020512,711105FC0,0002C,3,25,02,05,12,71,11,05,F,1,C,2,0002,C,0,50,0,2
325020512_720201,325020512,720201MC0,0002C,3,25,02,05,12,72,02,01,M,0,C,2,0002,C,0,50,0,2
325020512_720202,325020512,720202FC0,0002C,3,25,02,05,12,72,02,02,F,1,C,2,0002,C,0,50,0,2
325020512_720203,325020512,720203FC0,0002C,3,25,02,05,12,72,02,03,F,1,C,2,0002,C,0,50,2,2
325020512_720204,325020512,720204FC0,0002C,3,25,02,05,12,72,02,04,F,1,C,2,0002,C,0,50,0,2
325020512_720205,325020512,720205MC0,0002C,3,25,02,05,12,72,02,05,M,0,C,2,0002,C,0,50,0,2
325020512_720701,325020512,720701MC0,0002C,3,25,02,05,12,72,07,01,M,0,C,2,0002,C,0,50,0,2
325020512_720702,325020512,720702MC0,0002C,3,25,02,05,12,72,07,02,M,0,C,2,0002,C,0,50,0,2
325020512_720703,325020512,720703FC0,0002C,3,25,02,05,12,72,07,03,F,1,C,2,0002,C,0,50,0,2
325020512_720704,325020512,720704FC0,0002C,3,25,02,05,12,72,07,04,F,1,C,2,0002,C,0,50,0,2
325020512_720705,325020512,720705FC0,0002C,3,25,02,05,12,72,07,05,F,1,C,2,0002,C,0,50,0,2
325020513_710301,325020513,710301FD0,0002D,3,25,02,05,13,71,03,01,F,1,D,3,0002,D,0,60,2,2
325020513_710302,325020513,710302FD0,0002D,3,25,02,05,13,71,03,02,F,1,D,3,0002,D,0,60,2,2
325020513_710303,325020513,710303MD0,0002D,3,25,02,05,13,71,03,03,M,0,D,3,0002,D,0,60,1,1
325020513_710304,325020513,710304FD0,0002D,3,25,02,05,13,71,03,04,F,1,D,3,0002,D,0,60,0,2
325020513_710305,325020513,710305FD0,0002D,3,25,02,05,13,71,03,05,F,1,D,3,0002,D,0,60,1,2
325020513_710401,325020513,710401FD0,0002D,3,25,02,05,13,71,04,01,F,1,D,3,0002,D,0,60,0,2
325020513_710402,325020513,710402MD0,0002D,3,25,02,05,13,71,04,02,M,0,D,3,0002,D,0,60,0,2
325020513_710403,325020513,710403MD0,0002D,3,25,02,05,13,71,04,03,M,0,D,3,0002,D,0,60,0,2
325020513_710404,325020513,710404FD0,0002D,3,25,02,05,13,71,04,04,F,1,D,3,0002,D,0,60,0,2
325020513_710405,325020513,710405MD0,0002D,3,25,02,05,13,71,04,05,M,0,D,3,0002,D,0,60,0,2
325020513_711101,325020513,711101FD0,0002D,3,25,02,05,13,71,11,01,F,1,D,3,0002,D,0,60,2,2
325020513_711102,325020513,711102FD0,0002D,3,25,02,05,13,71,11,02,F,1,D,3,0002,D,0,60,0,2
325020513_711103,325020513,711103MD0,0002D,3,25,02,05,13,71,11,03,M,0,D,3,0002,D,0,60,0,2
325020513_711104,325020513,711104MD0,0002D,3,25,02,05,13,71,11,04,M,0,D,3,0002,D,0,60,2,2
325020513_711105,325020513,711105MD0,0002D,3,25,02,05,13,71,11,05,M,0,D,3,0002,D,0,60,0,2
325020513_720201,325020513,720201MD0,0002D,3,25,02,05,13,72,02,01,M,0,D,3,0002,D,0,60,0,0
325020513_720202,325020513,720202FD0,0002D,3,25,02,05,13,72,02,02,F,1,D,3,0002,D,0,60,0,2
325020513_720203,325020513,720203MD0,0002D,3,25,02,05,13,72,02,03,M,0,D,3,0002,D,0,60,0,2
325020513_720204,325020513,720204MD0,0002D,3,25,02,05,13,72,02,04,M,0,D,3,0002,D,0,60,0,2
325020513_720205,325020513,720205MD0,0002D,3,25,02,05,13,72,02,05,M,0,D,3,0002,D,0,60,0,2
325020605_710301,325020605,710301MC0,0002C,3,25,02,06,05,71,03,01,M,0,C,2,0002,C,0,50,0,2
325020605_710302,325020605,710302MC0,0002C,3,25,02,06,05,71,03,02,M,0,C,2,0002,C,0,50,0,2
325020605_710303,325020605,710303FC0,0002C,3,25,02,06,05,71,03,03,F,1,C,2,0002,C,0,50,0,2
325020605_710304,325020605,710304MC0,0002C,3,25,02,06,05,71,03,04,M,0,C,2,0002,C,0,50,0,2
325020605_710305,325020605,710305MC0,0002C,3,25,02,06,05,71,03,05,M,0,C,2,0002,C,0,50,0,2
325030102_711001,325030102,711001FA0,0002A,3,25,03,01,02,71,10,01,F,1,A,0,0002,A,0,20,0,2
325030102_711002,325030102,711002MA0,0002A,3,25,03,01,02,71,10,02,M,0,A,0,0002,A,0,20,0,2
325030102_711003,325030102,711003FA0,0002A,3,25,03,01,02,71,10,03,F,1,A,0,0002,A,0,20,0,2
325030102_711004,325030102,711004FA0,0002A,3,25,03,01,02,71,10,04,F,1,A,0,0002,A,0,20,0,2
325030102_711005,325030102,711005MA0,0002A,3,25,03,01,02,71,10,05,M,0,A,0,0002,A,0,20,0,2
325030103_711001,325030103,711001FA0,0002A,3,25,03,01,03,71,10,01,F,1,A,0,0002,A,0,20,0,2
325030103_711002,325030103,711002MA0,0002A,3,25,03,01,03,71,10,02,M,0,A,0,0002,A,0,20,0,0
325030103_711003,325030103,711003MA0,0002A,3,25,03,01,03,71,10,03,M,0,A,0,0002,A,0,20,1,2
325030103_711004,325030103,711004FA0,0002A,3,25,03,01,03,71,10,04,F,1,A,0,0002,A,0,20,0,0
325030103_711005,325030103,711005MA0,0002A,3,25,03,01,03,71,10,05,M,0,A,0,0002,A,0,20,0,2
325030201_711001,325030201,711001MA0,0002A,3,25,03,02,01,71,10,01,M,0,A,0,0002,A,0,20,0,2
325030201_711002,325030201,711002MA0,0002A,3,25,03,02,01,71,10,02,M,0,A,0,0002,A,0,20,0,2
325030201_711003,325030201,711003MA0,0002A,3,25,03,02,01,71,10,03,M,0,A,0,0002,A,0,20,0,4
325030201_711004,325030201,711004FA0,0002A,3,25,03,02,01,71,10,04,F,1,A,0,0002,A,0,20,2,2
325030201_711005,325030201,711005FA0,0002A,3,25,03,02,01,71,10,05,F,1,A,0,0002,A,0,20,2,2
325030202_711001,325030202,711001FA0,0002A,3,25,03,02,02,71,10,01,F,1,A,0,0002,A,0,20,0,2
325030202_711002,325030202,711002FA0,0002A,3,25,03,02,02,71,10,02,F,1,A,0,0002,A,0,20,0,2
325030202_711003,325030202,711003FA0,0002A,3,25,03,02,02,71,10,03,F,1,A,0,0002,A,0,20,0,2
325030202_711004,325030202,711004MA0,0002A,3,25,03,02,02,71,10,04,M,0,A,0,0002,A,0,20,2,2
325030202_711005,325030202,711005MA0,0002A,3,25,03,02,02,71,10,05,M,0,A,0,0002,A,0,20,0,4
325030204_711001,325030204,711001FB0,0002B,3,25,03,02,04,71,10,01,F,1,B,1,0002,B,0,30,2,2
325030204_711002,325030204,711002MB0,0002B,3,25,03,02,04,71,10,02,M,0,B,1,0002,B,0,30,0,2
325030204_711003,325030204,711003MB0,0002B,3,25,03,02,04,71,10,03,M,0,B,1,0002,B,0,30,0,2
325030204_711004,325030204,711004FB0,0002B,3,25,03,02,04,71,10,04,F,1,B,1,0002,B,0,30,0,2
325030204_711005,325030204,711005MB0,0002B,3,25,03,02,04,71,10,05,M,0,B,1,0002,B,0,30,0,2
325030208_711001,325030208,711001MA0,0002A,3,25,03,02,08,71,10,01,M,0,A,0,0002,A,0,20,0,2
325030208_711002,325030208,711002FA0,0002A,3,25,03,02,08,71,10,02,F,1,A,0,0002,A,0,20,0,2
325030208_711003,325030208,711003FA0,0002A,3,25,03,02,08,71,10,03,F,1,A,0,0002,A,0,20,2,2
325030208_711004,325030208,711004FA0,0002A,3,25,03,02,08,71,10,04,F,1,A,0,0002,A,0,20,0,2
325030208_711005,325030208,711005FA0,0002A,3,25,03,02,08,71,10,05,F,1,A,0,0002,A,0,20,0,2
325030208_720601,325030208,720601MB0,0002B,3,25,03,02,08,72,06,01,M,0,B,1,0002,B,0,30,0,2
325030208_720602,325030208,720602MB0,0002B,3,25,03,02,08,72,06,02,M,0,B,1,0002,B,0,30,0,2
325030208_720603,325030208,720603FB0,0002B,3,25,03,02,08,72,06,03,F,1,B,1,0002,B,0,30,0,2
325030208_720604,325030208,720604MB0,0002B,3,25,03,02,08,72,06,04,M,0,B,1,0002,B,0,30,0,0
325030208_720605,325030208,720605MB0,0002B,3,25,03,02,08,72,06,05,M,0,B,1,0002,B,0,30,0,2
325030302_720601,325030302,720601FB0,0002B,3,25,03,03,02,72,06,01,F,1,B,1,0002,B,0,30,0,2
325030302_720602,325030302,720602MB0,0002B,3,25,03,03,02,72,06,02,M,0,B,1,0002,B,0,30,0,2
325030302_720603,325030302,720603FB0,0002B,3,25,03,03,02,72,06,03,F,1,B,1,0002,B,0,30,0,2
325030302_720604,325030302,720604FB0,0002B,3,25,03,03,02,72,06,04,F,1,B,1,0002,B,0,30,1,2
325030302_720605,325030302,720605MB0,0002B,3,25,03,03,02,72,06,05,M,0,B,1,0002,B,0,30,0,2
325030402_720301,325030402,720301MB0,0002B,3,25,03,04,02,72,03,01,M,0,B,1,0002,B,0,30,0,2
325030402_720302,325030402,720302FB0,0002B,3,25,03,04,02,72,03,02,F,1,B,1,0002,B,0,30,0,2
325030402_720303,325030402,720303FB0,0002B,3,25,03,04,02,72,03,03,F,1,B,1,0002,B,0,30,0,2
325030402_720304,325030402,720304FB0,0002B,3,25,03,04,02,72,03,04,F,1,B,1,0002,B,0,30,0,2
325030402_720305,325030402,720305MB0,0002B,3,25,03,04,02,72,03,05,M,0,B,1,0002,B,0,30,0,2
325030404_720301,325030404,720301MB0,0002B,3,25,03,04,04,72,03,01,M,0,B,1,0002,B,0,30,2,2
325030404_720302,325030404,720302MB0,0002B,3,25,03,04,04,72,03,02,M,0,B,1,0002,B,0,30,0,2
325030404_720303,325030404,720303FB0,0002B,3,25,03,04,04,72,03,03,F,1,B,1,0002,B,0,30,0,2
325030404_720304,325030404,720304FB0,0002B,3,25,03,04,04,72,03,04,F,1,B,1,0002,B,0,30,0,2
325030404_720305,325030404,720305FB0,0002B,3,25,03,04,04,72,03,05,F,1,B,1,0002,B,0,30,0,2
325030501_720301,325030501,720301MB0,0002B,3,25,03,05,01,72,03,01,M,0,B,1,0002,B,0,30,2,2
325030501_720302,325030501,720302MB0,0002B,3,25,03,05,01,72,03,02,M,0,B,1,0002,B,0,30,0,2
325030501_720303,325030501,720303FB0,0002B,3,25,03,05,01,72,03,03,F,1,B,1,0002,B,0,30,0,2
325030501_720304,325030501,720304MB0,0002B,3,25,03,05,01,72,03,04,M,0,B,1,0002,B,0,30,0,2
325030501_720305,325030501,720305FB0,0002B,3,25,03,05,01,72,03,05,F,1,B,1,0002,B,0,30,0,2
325030501_720306,325030501,720306MB0,0002B,3,25,03,05,01,72,03,06,M,0,B,1,0002,B,0,30,0,2
325030501_720307,325030501,720307MB0,0002B,3,25,03,05,01,72,03,07,M,0,B,1,0002,B,0,30,0,2
325030501_720308,325030501,720308MB0,0002B,3,25,03,05,01,72,03,08,M,0,B,1,0002,B,0,30,0,2
325030501_720309,325030501,720309MB0,0002B,3,25,03,05,01,72,03,09,M,0,B,1,0002,B,0,30,1,2
325030501_720310,325030501,720310MB0,0002B,3,25,03,05,01,72,03,10,M,0,B,1,0002,B,0,30,0,0
325030501_720311,325030501,720311MB0,0002B,3,25,03,05,01,72,03,11,M,0,B,1,0002,B,0,30,1,2
325030501_720312,325030501,720312MB0,0002B,3,25,03,05,01,72,03,12,M,0,B,1,0002,B,0,30,0,0
325030501_720313,325030501,720313FB0,0002B,3,25,03,05,01,72,03,13,F,1,B,1,0002,B,0,30,2,1
325030501_720314,325030501,720314MB0,0002B,3,25,03,05,01,72,03,14,M,0,B,1,0002,B,0,30,0,2
325030501_720315,325030501,720315FB0,0002B,3,25,03,05,01,72,03,15,F,1,B,1,0002,B,0,30,0,2
325030501_720316,325030501,720316MB0,0002B,3,25,03,05,01,72,03,16,M,0,B,1,0002,B,0,30,0,2
325030501_720317,325030501,720317MB0,0002B,3,25,03,05,01,72,03,17,M,0,B,1,0002,B,0,30,1,2
325030501_720318,325030501,720318FB0,0002B,3,25,03,05,01,72,03,18,F,1,B,1,0002,B,0,30,1,2
325030501_720319,325030501,720319MB0,0002B,3,25,03,05,01,72,03,19,M,0,B,1,0002,B,0,30,0,2
325030501_720320,325030501,720320MB0,0002B,3,25,03,05,01,72,03,20,M,0,B,1,0002,B,0,30,0,2
325030501_720321,325030501,720321FB0,0002B,3,25,03,05,01,72,03,21,F,1,B,1,0002,B,0,30,0,2
325030501_720322,325030501,720322MB0,0002B,3,25,03,05,01,72,03,22,M,0,B,1,0002,B,0,30,0,2
325030501_720323,325030501,720323MB0,0002B,3,25,03,05,01,72,03,23,M,0,B,1,0002,B,0,30,0,1
325030501_720324,325030501,720324MB0,0002B,3,25,03,05,01,72,03,24,M,0,B,1,0002,B,0,30,1,2
325030501_720325,325030501,720325MB0,0002B,3,25,03,05,01,72,03,25,M,0,B,1,0002,B,0,30,0,2
325030501_720326,325030501,720326MB0,0002B,3,25,03,05,01,72,03,26,M,0,B,1,0002,B,0,30,0,2
325030501_720327,325030501,720327MB0,0002B,3,25,03,05,01,72,03,27,M,0,B,1,0002,B,0,30,0,2
325030501_720328,325030501,720328MB0,0002B,3,25,03,05,01,72,03,28,M,0,B,1,0002,B,0,30,0,2
325030501_720329,325030501,720329MB0,0002B,3,25,03,05,01,72,03,29,M,0,B,1,0002,B,0,30,0,2
325030501_720330,325030501,720330MB0,0002B,3,25,03,05,01,72,03,30,M,0,B,1,0002,B,0,30,2,2
325030502_720301,325030502,720301FB0,0002B,3,25,03,05,02,72,03,01,F,1,B,1,0002,B,0,30,0,2
325030502_720302,325030502,720302MB0,0002B,3,25,03,05,02,72,03,02,M,0,B,1,0002,B,0,30,0,2
325030502_720303,325030502,720303FB0,0002B,3,25,03,05,02,72,03,03,F,1,B,1,0002,B,0,30,0,2
325030502_720304,325030502,720304FB0,0002B,3,25,03,05,02,72,03,04,F,1,B,1,0002,B,0,30,2,2
325030502_720305,325030502,720305FB0,0002B,3,25,03,05,02,72,03,05,F,1,B,1,0002,B,0,30,0,2
325030503_720301,325030503,720301MB0,0002B,3,25,03,05,03,72,03,01,M,0,B,1,0002,B,0,30,0,2
325030503_720302,325030503,720302MB0,0002B,3,25,03,05,03,72,03,02,M,0,B,1,0002,B,0,30,0,2
325030503_720303,325030503,720303FB0,0002B,3,25,03,05,03,72,03,03,F,1,B,1,0002,B,0,30,0,2
325030503_720304,325030503,720304FB0,0002B,3,25,03,05,03,72,03,04,F,1,B,1,0002,B,0,30,1,2
325030503_720305,325030503,720305FB0,0002B,3,25,03,05,03,72,03,05,F,1,B,1,0002,B,0,30,0,2
325040201_710701,325040201,710701FC0,0002C,3,25,04,02,01,71,07,01,F,1,C,2,0002,C,0,50,2,2
325040201_710702,325040201,710702MC0,0002C,3,25,04,02,01,71,07,02,M,0,C,2,0002,C,0,50,0,2
325040201_710703,325040201,710703FC0,0002C,3,25,04,02,01,71,07,03,F,1,C,2,0002,C,0,50,0,2
325040201_710704,325040201,710704MC0,0002C,3,25,04,02,01,71,07,04,M,0,C,2,0002,C,0,50,0,2
325040201_710705,325040201,710705FC0,0002C,3,25,04,02,01,71,07,05,F,1,C,2,0002,C,0,50,0,2
325040203_710701,325040203,710701MD0,0002D,3,25,04,02,03,71,07,01,M,0,D,3,0002,D,0,60,0,2
325040203_710702,325040203,710702MD0,0002D,3,25,04,02,03,71,07,02,M,0,D,3,0002,D,0,60,1,2
325040203_710703,325040203,710703FD0,0002D,3,25,04,02,03,71,07,03,F,1,D,3,0002,D,0,60,0,2
325040203_710704,325040203,710704FD0,0002D,3,25,04,02,03,71,07,04,F,1,D,3,0002,D,0,60,0,2
325040203_710705,325040203,710705MD0,0002D,3,25,04,02,03,71,07,05,M,0,D,3,0002,D,0,60,0,2
325040205_710701,325040205,710701FD0,0002D,3,25,04,02,05,71,07,01,F,1,D,3,0002,D,0,60,2,2
325040205_710702,325040205,710702FD0,0002D,3,25,04,02,05,71,07,02,F,1,D,3,0002,D,0,60,2,2
325040205_710703,325040205,710703MD0,0002D,3,25,04,02,05,71,07,03,M,0,D,3,0002,D,0,60,0,2
325040205_710704,325040205,710704FD0,0002D,3,25,04,02,05,71,07,04,F,1,D,3,0002,D,0,60,0,2
325040205_710705,325040205,710705FD0,0002D,3,25,04,02,05,71,07,05,F,1,D,3,0002,D,0,60,0,2
325040301_710501,325040301,710501MB0,0002B,3,25,04,03,01,71,05,01,M,0,B,1,0002,B,0,30,0,2
325040301_710502,325040301,710502MB0,0002B,3,25,04,03,01,71,05,02,M,0,B,1,0002,B,0,30,0,2
325040301_710503,325040301,710503MB0,0002B,3,25,04,03,01,71,05,03,M,0,B,1,0002,B,0,30,0,2
325040301_710504,325040301,710504FB0,0002B,3,25,04,03,01,71,05,04,F,1,B,1,0002,B,0,30,0,2
325040301_710505,325040301,710505FB0,0002B,3,25,04,03,01,71,05,05,F,1,B,1,0002,B,0,30,0,2
325040303_710501,325040303,710501MB0,0002B,3,25,04,03,03,71,05,01,M,0,B,1,0002,B,0,30,0,2
325040303_710502,325040303,710502MB0,0002B,3,25,04,03,03,71,05,02,M,0,B,1,0002,B,0,30,0,2
325040303_710503,325040303,710503FB0,0002B,3,25,04,03,03,71,05,03,F,1,B,1,0002,B,0,30,0,2
325040303_710504,325040303,710504MB0,0002B,3,25,04,03,03,71,05,04,M,0,B,1,0002,B,0,30,0,2
325040303_710505,325040303,710505FB0,0002B,3,25,04,03,03,71,05,05,F,1,B,1,0002,B,0,30,2,2
325040306_710501,325040306,710501MB0,0002B,3,25,04,03,06,71,05,01,M,0,B,1,0002,B,0,30,0,2
325040306_710502,325040306,710502MB0,0002B,3,25,04,03,06,71,05,02,M,0,B,1,0002,B,0,30,0,2
325040306_710503,325040306,710503FB0,0002B,3,25,04,03,06,71,05,03,F,1,B,1,0002,B,0,30,2,2
325040306_710504,325040306,710504MB0,0002B,3,25,04,03,06,71,05,04,M,0,B,1,0002,B,0,30,0,2
325040306_710505,325040306,710505FB0,0002B,3,25,04,03,06,71,05,05,F,1,B,1,0002,B,0,30,2,2
325040401_710501,325040401,710501MB0,0002B,3,25,04,04,01,71,05,01,M,0,B,1,0002,B,0,30,0,2
325040401_710502,325040401,710502MB0,0002B,3,25,04,04,01,71,05,02,M,0,B,1,0002,B,0,30,0,2
325040401_710503,325040401,710503MB0,0002B,3,25,04,04,01,71,05,03,M,0,B,1,0002,B,0,30,0,2
325040401_710504,325040401,710504MB0,0002B,3,25,04,04,01,71,05,04,M,0,B,1,0002,B,0,30,0,2
325040401_710505,325040401,710505MB0,0002B,3,25,04,04,01,71,05,05,M,0,B,1,0002,B,0,30,2,2
325040401_720301,325040401,720301FB0,0002B,3,25,04,04,01,72,03,01,F,1,B,1,0002,B,0,30,0,2
325040401_720302,325040401,720302MB0,0002B,3,25,04,04,01,72,03,02,M,0,B,1,0002,B,0,30,0,4
325040401_720303,325040401,720303FB0,0002B,3,25,04,04,01,72,03,03,F,1,B,1,0002,B,0,30,0,2
325040401_720304,325040401,720304FB0,0002B,3,25,04,04,01,72,03,04,F,1,B,1,0002,B,0,30,0,2
325040401_720305,325040401,720305FB0,0002B,3,25,04,04,01,72,03,05,F,1,B,1,0002,B,0,30,0,2
325040403_710501,325040403,710501MC0,0002C,3,25,04,04,03,71,05,01,M,0,C,2,0002,C,0,50,0,2
325040403_710502,325040403,710502FC0,0002C,3,25,04,04,03,71,05,02,F,1,C,2,0002,C,0,50,2,2
325040403_710503,325040403,710503MC0,0002C,3,25,04,04,03,71,05,03,M,0,C,2,0002,C,0,50,0,2
325040403_710504,325040403,710504FC0,0002C,3,25,04,04,03,71,05,04,F,1,C,2,0002,C,0,50,0,2
325040403_710505,325040403,710505FC0,0002C,3,25,04,04,03,71,05,05,F,1,C,2,0002,C,0,50,3,2
325040403_710701,325040403,710701FC0,0002C,3,25,04,04,03,71,07,01,F,1,C,2,0002,C,0,50,0,2
325040403_710702,325040403,710702FC0,0002C,3,25,04,04,03,71,07,02,F,1,C,2,0002,C,0,50,0,2
325040403_710703,325040403,710703FC0,0002C,3,25,04,04,03,71,07,03,F,1,C,2,0002,C,0,50,0,2
325040403_710704,325040403,710704FC0,0002C,3,25,04,04,03,71,07,04,F,1,C,2,0002,C,0,50,0,2
325040403_710705,325040403,710705MC0,0002C,3,25,04,04,03,71,07,05,M,0,C,2,0002,C,0,50,0,2
325040404_710501,325040404,710501MC0,0002C,3,25,04,04,04,71,05,01,M,0,C,2,0002,C,0,50,2,2
325040404_710502,325040404,710502FC0,0002C,3,25,04,04,04,71,05,02,F,1,C,2,0002,C,0,50,2,2
325040404_710503,325040404,710503MC0,0002C,3,25,04,04,04,71,05,03,M,0,C,2,0002,C,0,50,0,2
325040404_710504,325040404,710504FC0,0002C,3,25,04,04,04,71,05,04,F,1,C,2,0002,C,0,50,0,2
325040404_710505,325040404,710505MC0,0002C,3,25,04,04,04,71,05,05,M,0,C,2,0002,C,0,50,0,2
325040406_710701,325040406,710701MC0,0002C,3,25,04,04,06,71,07,01,M,0,C,2,0002,C,0,50,0,2
325040406_710702,325040406,710702FC0,0002C,3,25,04,04,06,71,07,02,F,1,C,2,0002,C,0,50,0,2
325040406_710703,325040406,710703MC0,0002C,3,25,04,04,06,71,07,03,M,0,C,2,0002,C,0,50,2,2
325040406_710704,325040406,710704FC0,0002C,3,25,04,04,06,71,07,04,F,1,C,2,0002,C,0,50,0,2
325040406_710705,325040406,710705MC0,0002C,3,25,04,04,06,71,07,05,M,0,C,2,0002,C,0,50,2,2
325040410_710701,325040410,710701MB0,0002B,3,25,04,04,10,71,07,01,M,0,B,1,0002,B,0,30,0,3
