id,latitude,longitude,protestant,pop
2107013002,50.766666412353516,13.75,1,8615
2107014003,50.58333206176758,13,1,7027
2107017004,50.58333206176758,12.699999809265137,1,7401
2107018005,50.516666412353516,12.399999618530273,1,5272
2107019006,50.81666564941406,13.100000381469727,1,8946
2107020007,50.5,13.033333778381348,1,6131
2107021008,51.18333435058594,14.416666984558105,0,12230
2107026009,50.849998474121094,13.949999809265137,1,6184
2107027010,51.04999923706055,14.833333015441895,0,7312
2107027011,51.13333511352539,14.183333396911621,0,8830
2107029012,51.11666488647461,12.5,1,8554
2107031013,50.86666488647461,13.316666603088379,1,6942
2107032014,51.33333206176758,12.616666793823242,1,9144
2107032015,50.58333206176758,13,1,6598
2107034016,50.91666793823242,12.816666603088379,1,8704
2107035017,50.83333206176758,12.916666984558105,1,5059
2107039018,51.11666488647461,12.816666603088379,1,7356
2107040019,51.13333511352539,13.583333015441895,1,8902
2107041020,50.81666564941406,12.383333206176758,1,7055
2107042021,51.36666488647461,13,1,6798
2107043022,50.900001525878906,13.666666984558105,1,7211
2107045023,51.11666488647461,13.116666793823242,1,9214
2107046024,50.95000076293945,13.850000381469727,1,5292
2107047025,51.04999923706055,13.733333587646484,1,13171
2107063027,50.650001525878906,12.966666221618652,1,5503
2107065028,50.5,12.600000381469727,1,5944
2107067029,50.28333282470703,12.233333587646484,1,6808
2107067030,50.599998474121094,12.166666984558105,1,9522
2107070031,51.21666717529297,14.133333206176758,0,6588
2107071032,50.58333206176758,12.866666793823242,1,5945
2107072033,50.46666717529297,12.366666793823242,1,8994
2107073034,50.849998474121094,13.066666603088379,1,6445
2107074035,50.91666793823242,13.033333778381348,1,9059
2107075036,50.79999923706055,13.533333778381348,1,5401
2107076037,50.91666793823242,13.350000381469727,1,10314
2107081038,51.016666412353516,13.649999618530273,1,9142
2107082039,51.04999923706055,12.550000190734863,1,5025
2107083040,50.75,13.783333778381348,1,6972
2107084041,51.04999923706055,12.683333396911621,1,7594
2107085042,51.08333206176758,12.899999618530273,1,8509
2107086043,50.623600006103516,12.923299789428711,1,5642
2107088044,50.849998474121094,13.783333778381348,1,5778
2107089045,50.81666564941406,12.550000190734863,1,8128
2107090046,50.849998474121094,13.949999809265137,1,5394
2107091047,51.233333587646484,12.733333587646484,1,9131
2107094048,51.150001525878906,12.283333778381348,1,5399
2107095049,51.28333282470703,13.550000190734863,1,5587
2107097050,51.150001525878906,14.016666412353516,1,6319
2107098051,50.58333206176758,12.816666603088379,1,6462
2107099052,50.96666717529297,13.133333206176758,1,6397
2107100053,50.66666793823242,12.666666984558105,1,7646
2107102054,51.099998474121094,12.983333587646484,1,8826
2107103055,50.983333587646484,13.866666793823242,1,7129
2107104056,51.016666412353516,14.75,0,5104
2107104057,50.79999923706055,12.716666221618652,1,5625
2107105058,50.983333587646484,14.116666793823242,1,5240
2107106059,50.516666412353516,13.083333015441895,1,9423
2107107060,50.43333435058594,12.699999809265137,1,9251
2107109061,51.266666412353516,14.100000381469727,0,6803
2107111062,50.61666488647461,12.533333778381348,1,9886
2107113063,50.36666488647461,12.466666221618652,1,6516
2107114064,51.11666488647461,13.783333778381348,1,5899
2107115065,51.266666412353516,13.899999618530273,0,9830
2107116066,50.91666793823242,14.066666603088379,1,7683
2107117067,51.016666412353516,12.600000381469727,1,5164
2107118068,50.78333282470703,13.816666603088379,1,6655
2107119069,51.150001525878906,12.649999618530273,1,9623
2107120070,51.33333206176758,12.383333206176758,1,18019
2107129071,51.16666793823242,12.916666984558105,1,9154
2107130072,50.71666717529297,13.183333396911621,1,9309
2107132073,50.56666564941406,12.366666793823242,1,5398
2107134074,50.75,12.633333206176758,1,7508
2107135075,50.86666488647461,13.850000381469727,1,7620
2107135076,50.86666488647461,12.75,1,9442
2107136077,51.099998474121094,14.666666984558105,0,8487
2107139078,50.61666488647461,12.733333587646484,1,8400
2107140079,51.20000076293945,13.300000190734863,1,6021
2107141080,50.733333587646484,12.75,1,5184
2107142081,50.96666717529297,12.75,1,5025
2107145083,51.28333282470703,12.383333206176758,1,9662
2107146084,50.31666564941406,12.316666603088379,1,8543
2107148085,51.29999923706055,12.216666221618652,1,6282
2107149086,50.849998474121094,12.466666221618652,1,9496
2107150087,51.16666793823242,13.483333587646484,1,6604
2107153088,50.983333587646484,12.983333587646484,1,9087
2107154089,51.233333587646484,13.050000190734863,1,7039
2107155090,50.53333282470703,11.933333396911621,1,9262
2107156091,51.266666412353516,12.899999618530273,1,6640
2107157092,50.61666488647461,12.266666412353516,1,5510
2107158093,51.28333282470703,12.583333015441895,1,9535
2107159094,51.266666412353516,12.75,1,7581
2107160095,50.61666488647461,12.25,1,9517
2107160096,50.983333587646484,14.616666793823242,0,9297
2107163097,51.03333282470703,14.533333778381348,0,6094
2107165098,50.46666717529297,12.333333015441895,1,8412
2107166099,50.599998474121094,12.649999618530273,1,6997
2107166100,51.04999923706055,13.300000190734863,1,5213
2107168101,50.86666488647461,12.75,1,7132
2107169102,50.78333282470703,12.716666221618652,1,9925
2107170103,50.41666793823242,12.966666221618652,1,9077
2107171104,50.86666488647461,13.166666984558105,1,8711
2107172105,50.71666717529297,12.699999809265137,1,5319
2107173106,50.41666793823242,12.166666984558105,1,7952
2107175107,50.66666793823242,13.333333015441895,1,6897
2107176108,51.29999923706055,13.100000381469727,1,9272
2107178109,51.016666412353516,14.933333396911621,0,6840
2107179110,50.56666564941406,11.983333587646484,1,9547
2107180111,51.16666793823242,12.25,1,6508
2107181112,50.93333435058594,12.699999809265137,1,6964
2107185114,50.70000076293945,12.466666221618652,1,8322
2107186115,50.5,12.133333206176758,1,9634
2107189116,51.18333435058594,14.016666412353516,0,5630
2107190117,50.96666717529297,13.633333206176758,1,7692
2107191118,51.11666488647461,13.916666984558105,1,5840
2107192119,51.099998474121094,13.666666984558105,1,7228
2107194120,51.21666717529297,13.733333587646484,1,5706
2107195121,51.08333206176758,12.449999809265137,1,8021
2107197123,51.29999923706055,13.300000190734863,1,7894
2107198124,51.04999923706055,12.800000190734863,1,6559
2107200125,50.516666412353516,12.416666984558105,1,8551
2107201126,51.20000076293945,12.416666984558105,1,5463
2107202127,51.06666564941406,13.183333396911621,1,5775
2107203128,50.71666717529297,13.416666984558105,1,5750
2107204129,50.91666793823242,14.149999618530273,1,5264
2107205130,50.53333282470703,12.916666984558105,1,8261
2107206131,51.06666564941406,14.433333396911621,0,6034
2107207132,50.56666564941406,12.949999809265137,1,5086
2107208133,50.599998474121094,12.649999618530273,1,11348
2107209134,50.36666488647461,12.316666603088379,1,5831
2107210135,50.54999923706055,12.783333778381348,1,9943
2107211136,50.96666717529297,14.283333778381348,1,6843
2107212137,51.03333282470703,13.316666603088379,1,7012
2107213138,50.81666564941406,12.850000381469727,1,8345
2107214139,50.70000076293945,12.783333778381348,1,6626
2107216140,51.04999923706055,14.083333015441895,0,7861
2107217141,51.349998474121094,13.233333587646484,1,9899
2107218142,51.38333511352539,12.5,1,6538
2107219143,50.70000076293945,12.850000381469727,1,7604
2107220144,50.983333587646484,13.583333015441895,1,5857
2107222145,50.66666793823242,12.949999809265137,1,5231
2107223146,51.28333282470703,12.75,1,5887
2107223147,50.54999923706055,12.300000190734863,1,5871
2107225148,50.41666793823242,12.966666221618652,1,6150
2107226149,50.88333511352539,12.600000381469727,1,7680
2107227150,51.06666564941406,13.016666412353516,1,6505
2107228151,50.95000076293945,14.033333778381348,1,6087
2107229152,51.20000076293945,14.666666984558105,0,7777
2107230153,50.733333587646484,12.383333206176758,1,7073
2107232154,50.650001525878906,12.583333015441895,1,7558
2107232155,50.66666793823242,12.516666412353516,1,7549
2107233156,51.04999923706055,13.533333778381348,1,7758
2107234157,50.650001525878906,13.066666603088379,1,5831
2107236158,51.36666488647461,12.716666221618652,1,6542
2107241160,50.650001525878906,13.233333587646484,1,6758
2107242161,50.75,13.066666603088379,1,5329
2107243162,51.21666717529297,12.316666603088379,1,6983
2107249164,50.79999923706055,12.816666603088379,1,9175
2108262001,51.400001525878906,11.383333206176758,1,8416
2108264002,50.983333587646484,12.433333396911621,1,5055
2108267003,51.016666412353516,11.516666412353516,1,9646
2108269004,50.83333206176758,10.949999809265137,1,5783
2108272005,50.70000076293945,11.899999618530273,1,6291
2108273006,50.75,12.166666984558105,1,5685
2108274007,50.900001525878906,11.283333778381348,1,5605
2108275008,50.93333435058594,10.066666603088379,1,6557
2108276009,50.68333435058594,11.266666412353516,1,5972
2108277010,50.86666488647461,11.350000381469727,1,6594
2108278011,50.93333435058594,11.75,1,5994
2108279012,51.06666564941406,11.333333015441895,1,5101
2108280013,51.11666488647461,11.416666984558105,1,7266
2108281014,51.04999923706055,11.699999809265137,1,5887
2108282015,51.21666717529297,10.933333396911621,1,6576
2108283016,51.04999923706055,10.25,1,8439
2108284017,51,11.666666984558105,1,9061
2108285018,51.28333282470703,10.733333587646484,1,7466
2108286019,50.96666717529297,10.316666603088379,1,8509
2108288020,50.96666717529297,11.899999618530273,1,5787
2108290021,50.41666793823242,10.916666984558105,1,6677
2108292022,51.349998474121094,11.100000381469727,1,5360
2108294023,50.86666488647461,10.566666603088379,1,5292
2108295024,50.650001525878906,11,1,5934
2108295025,50.71666717529297,9.966666221618652,0,5872
2108300027,50.88333511352539,12.433333396911621,1,5375
2108301028,50.95000076293945,10.716666221618652,1,5071
2108303029,50.53333282470703,11.300000190734863,1,6953
2108305030,50.650001525878906,12.199999809265137,1,8498
2108307031,51.233333587646484,10.949999809265137,1,8385
2108308032,50.58333206176758,11.016666412353516,1,7549
2108309033,51.25,10.833333015441895,1,5174
2108310034,50.28333282470703,10.733333587646484,1,6706
2108311035,50.43333435058594,10.733333587646484,1,8165
2108313036,50.400001525878906,11.816666603088379,1,5734
2108314037,50.71666717529297,12.050000190734863,1,7289
2108315038,51.68333435058594,10.916666984558105,1,6427
2108316039,50.93333435058594,11.583333015441895,1,6948
2108320040,50.79999923706055,11.583333015441895,1,6152
2108322041,50.63333511352539,10,0,9344
2108323042,50.66666793823242,11.100000381469727,1,5392
2108324043,50.93333435058594,12.016666412353516,1,6477
2108325044,50.849998474121094,11.199999809265137,1,5717
2108326045,50.88333511352539,12.083333015441895,1,6914
2108327046,50.66666793823242,10.966666221618652,1,8276
2108328047,50.46666717529297,11.449999809265137,1,9903
2108329048,50.54999923706055,11.449999809265137,1,5209
2108330049,50.88333511352539,11.616666793823242,1,6016
2108330050,50.45000076293945,11.649999618530273,1,8485
2108332051,51.099998474121094,12.333333015441895,1,5615
2108333052,50.900001525878906,11.449999809265137,1,8698
2108334053,50.56666564941406,10.416666984558105,1,9896
2108337054,51.04999923706055,12.300000190734863,1,8242
2108338055,50.81666564941406,11.933333396911621,1,5759
2108339056,50.516666412353516,11.149999618530273,1,6987
2108340057,51.08333206176758,11.25,1,8883
2108340058,50.733333587646484,11.75,1,6804
2108342059,50.349998474121094,11.183333396911621,1,5900
2108343060,50.58333206176758,11.149999618530273,1,7458
2108343061,50.83333206176758,10.733333587646484,1,6811
2108345062,50.78333282470703,11.533333778381348,1,7364
2108346063,50.46666717529297,10.216666221618652,1,5084
2108347064,50.78333282470703,10.899999618530273,1,7812
2108347065,50.70000076293945,11.600000381469727,1,7722
2108349066,51.18333435058594,11.416666984558105,1,6974
2108350067,50.766666412353516,11.233333587646484,1,8471
2108350068,50.38333511352539,10.550000190734863,1,5308
2108352069,50.86666488647461,12.183333396911621,1,6537
2108353070,50.71666717529297,11.333333015441895,1,6088
2108354071,50.88333511352539,10.366666793823242,1,5834
2108355072,50.5,11.699999809265137,1,6552
2108356073,50.650001525878906,11.350000381469727,1,9874
2108359074,50.81666564941406,10.233333587646484,1,7336
2108360075,50.400001525878906,11.016666412353516,1,6789
2108361076,50.58333206176758,11.816666603088379,1,5174
2108363077,51.25,10.649999618530273,1,7541
2108364078,50.900001525878906,12.350000381469727,1,6551
2108365079,51.36666488647461,10.866666793823242,1,5990
2108366080,50.349998474121094,11.166666984558105,1,6360
2108370081,50.78333282470703,11.083333015441895,1,7354
2108371082,50.95000076293945,10.133333206176758,1,6416
2108372083,50.849998474121094,11.733333587646484,1,6410
2108373084,50.43333435058594,11.166666984558105,1,5796
2108374085,51.08333206176758,11.616666793823242,1,9416
2108375086,50.78333282470703,10.616666793823242,1,6621
2108376087,50.5,11.866666793823242,1,9378
2108377088,50.86666488647461,11.25,1,6178
2108378089,50.78333282470703,11.316666603088379,1,6199
2108378090,50.5,10.616666793823242,1,7815
2108380091,50.68333435058594,12.016666412353516,1,7953
2108381092,50.733333587646484,11.866666793823242,1,8722
2108382093,50.25,10.833333015441895,1,8127
2108383094,50.83333206176758,10.016666412353516,0,9856
2108384095,50.900001525878906,10.550000190734863,1,9433
2108386096,50.66666793823242,10.366666793823242,1,7534
2108387097,50.766666412353516,12.066666603088379,1,8369
2108388098,50.983333587646484,11.333333015441895,1,7068
2108391099,50.46666717529297,11.533333778381348,1,7430
2108392100,50.66666793823242,10.666666984558105,1,7160
2108392101,50.650001525878906,11.983333587646484,1,6964
2109409001,51.849998474121094,12.050000190734863,1,6812
2109411002,51.70000076293945,11.666666984558105,0,7975
2109412003,51.43333435058594,11.983333587646484,0,5954
2109413004,51.733333587646484,13.050000190734863,1,9935
2109414005,52.88333511352539,11.483333587646484,1,9113
2109416006,52.66666793823242,12,1,5237
2109417007,51.36666488647461,11.300000190734863,1,5052
2109422009,51.71666717529297,11.233333587646484,1,6165
2109424010,51.96666717529297,11.866666793823242,1,9390
2109426011,51.483333587646484,13.133333206176758,1,5606
2109428012,51.66666793823242,10.716666221618652,1,9218
2109430013,51.79999923706055,11.733333587646484,1,9010
2109432014,51.20000076293945,11.566666603088379,1,5008
2109433015,52.66666793823242,11.716666221618652,1,7165
2109434016,51.61666488647461,12.333333015441895,1,5660
2109437017,51.41666793823242,10.566666603088379,0,9899
2109439018,51.53333282470703,12.216666221618652,1,8245
2109440019,52.099998474121094,11.633333206176758,0,7876
2109447021,52.63333511352539,11.399999618530273,1,8874
2109449022,51.900001525878906,11.783333778381348,0,6937
2109450023,51.88333511352539,11.399999618530273,0,6205
2109451024,51.88333511352539,12.433333396911621,1,8565
2109452025,51.983333587646484,10.833333015441895,0,7977
2109453026,51.53333282470703,12.350000381469727,1,6898
2109455027,51.86666488647461,10.899999618530273,0,7308
2109457028,51.83333206176758,12.25,1,5768
2109459029,51.31666564941406,10.316666603088379,0,5348
2109461030,51.650001525878906,12.883333206176758,1,6114
2109463031,51.599998474121094,12.583333015441895,1,9063
2109464032,51.11666488647461,11.550000190734863,1,9552
2109466033,51.95000076293945,11.433333396911621,0,9698
2109472035,51.516666412353516,11.550000190734863,1,14822
2109475036,51.58333206176758,10.666666984558105,0,9596
2109477037,51.45000076293945,13.516666412353516,1,5480
2109478038,50.983333587646484,11.033333778381348,1,20892
2109485039,51.733333587646484,11.350000381469727,0,7255
2109487040,51.21666717529297,11.766666412353516,1,9695
2109488041,52.53333282470703,11.399999618530273,1,9488
2109491042,51.11666488647461,10.933333396911621,1,7327
2109493043,50.43333333,11.85,1,6830
2109494044,52.400001525878906,12.166666984558105,0,9800
2109497045,51.63333511352539,11.616666793823242,1,9900
2109499046,51.71666717529297,11.133333206176758,1,5601
2109501047,52.16666793823242,12.366666793823242,0,5691
2109503048,52.06666564941406,11.833333015441895,1,7573
2109504049,51.733333587646484,12.449999809265137,1,7868
2109506050,51.66666793823242,11.866666793823242,0,8701
2109507051,51.93333435058594,11.216666221618652,0,5699
2109509052,51.983333587646484,11.233333587646484,0,5601
2109511053,52.71666717529297,11.199999809265137,1,9747
2109512054,51.650001525878906,10.983333587646484,1,6541
2109514055,51.79999923706055,11.616666793823242,1,8022
2109516056,51.983333587646484,11.300000190734863,0,5993
2109528058,52.28333282470703,11.416666984558105,0,5661
2109529059,51.483333587646484,11.966666221618652,0,10083
2109534060,51.650001525878906,11.149999618530273,1,7287
2109537061,51.849998474121094,11.516666412353516,1,9856
2109539062,51.38333511352539,10.133333206176758,0,9034
2109541063,51.29999923706055,11.216666221618652,1,8300
2109542064,51.45000076293945,10.883333206176758,1,9329
2109544065,51.68333435058594,13.233333587646484,1,9689
2109546066,51.63333511352539,11.5,1,6714
2109550067,51.150001525878906,12.100000381469727,1,9347
2109551068,52.016666412353516,10.616666793823242,0,6975
2109552069,51.78333282470703,11.300000190734863,1,9768
2109553070,52.5,12.016666412353516,0,6172
2109556071,51.79999923706055,12.949999809265137,1,9429
2109557072,51.68333435058594,12.300000190734863,1,5993
2109558073,51.43333435058594,11.033333778381348,1,6857
2109559074,51.78333282470703,12.633333206176758,1,8774
2109562075,51.266666412353516,11.083333015441895,1,9605
2109564076,52.63333511352539,11.166666984558105,1,5386
2109565077,51.16666793823242,11.216666221618652,1,6783
2109567078,51.66666793823242,11.766666412353516,0,6834
2109568079,51.13333511352539,11.716666221618652,1,5158
2109571081,51.91666793823242,11.300000190734863,0,9484
2109572082,51.53333282470703,12.166666984558105,1,9593
2109577084,51.21666717529297,11.683333396911621,1,8677
2109578085,51.36666488647461,11.833333015441895,1,9472
2109581086,51.599998474121094,11.449999809265137,1,6894
2109582087,51.850833,11.583611,0,5871
2109583088,51.516666412353516,13.399999618530273,1,9170
2109585089,52.016666412353516,12.083333015441895,1,9222
2109587090,52.11666488647461,12.066666603088379,0,7268
2109588091,51.63333511352539,11.899999618530273,0,6032
2109590092,51.25,12.133333206176758,1,5517
2109592093,52.13333511352539,11.616666793823242,0,20291
2109603094,51.599998474121094,11.449999809265137,1,7362
2109609096,52.13333511352539,11.949999809265137,0,7966
2109612097,51.29999923706055,11.800000190734863,1,9359
2109613098,51.43333435058594,13.216666221618652,1,5076
2109614099,51.21666717529297,10.449999809265137,1,9214
2109617100,51.150001525878906,11.816666603088379,0,12892
2109621101,51.28333282470703,11.566666603088379,1,5842
2109622102,51.83333206176758,11.766666412353516,1,7950
2109624103,51.5,10.783333778381348,0,13583
2109628104,52.43333435058594,10.983333587646484,0,9847
2109630105,51.79999923706055,12.399999618530273,1,9993
2109630106,51.36666488647461,13.783333778381348,1,7415
2109632107,52.016666412353516,11.25,0,5718
2109635108,52.78333282470703,11.766666412353516,1,9823
2109637109,51.08333206176758,11.933333396911621,1,6189
2109638110,51.96666717529297,10.716666221618652,0,9855
2109640111,51.66666793823242,12.916666984558105,1,8993
2109642112,51.71666717529297,12.800000190734863,1,7552
2109644113,51.79999923706055,11.149999618530273,1,14512
2109646114,51.38333511352539,11.600000381469727,0,7554
2109649115,51.650001525878906,12.100000381469727,1,5664
2109650116,51.71666717529297,12.283333778381348,1,6995
2109651117,50.66666793823242,11.566666603088379,1,6047
2109653118,51.63333511352539,12.300000190734863,1,9870
2109655119,51.599998474121094,10.550000190734863,0,7315
2109659121,52.78333282470703,12.050000190734863,0,6696
2109661122,51.66666793823242,11.566666603088379,1,6267
2109662123,51.46666717529297,11.300000190734863,1,5350
2109664124,51.38333511352539,11.783333778381348,1,6257
2109665125,51.45000076293945,12.933333396911621,1,8944
2109667126,51.400001525878906,12.216666221618652,1,6324
2109669127,51.03333282470703,11.816666603088379,1,6139
2109669128,50.516666412353516,10.75,1,7101
2109671129,51.71666717529297,13.383333206176758,1,6547
2109673130,51.68333435058594,12.733333587646484,1,9491
2109674131,52.016666412353516,11.75,0,7663
2109676132,52.016666412353516,11.75,0,6930
2109677133,52,11.716666221618652,0,7584
2109679134,51.68333435058594,13.600000381469727,1,5485
2109680135,51.43333435058594,11.666666984558105,1,8372
2109682136,51.96666717529297,11.116666793823242,0,9025
2109683137,51.79999923706055,13.033333778381348,1,9818
2109685138,52.86666488647461,11.75,1,5652
2109687139,52.099998474121094,11.300000190734863,0,9078
2109688140,51.88333511352539,12.899999618530273,1,5356
2109689141,51.16666793823242,11.116666793823242,1,9711
2109691142,50.41666793823242,11.766666412353516,1,5258
2109691143,51.850833,11.583611,0,5299
2109692144,52.599998474121094,11.850000381469727,1,13921
2109696145,51.11666488647461,11.933333396911621,1,5867
2109697146,51.56666564941406,10.949999809265137,1,9504
2109700148,52.43333435058594,11.800000190734863,1,6023
2109701149,52.53333282470703,11.966666221618652,1,9241
2109702150,51.150001525878906,10.833333015441895,1,6764
2109705151,51.11666488647461,12.016666412353516,1,7933
2109706152,51.75,11.050000190734863,1,9738
2109707153,51.13333511352539,10.633333206176758,1,5523
2109709154,51.56666564941406,13,1,5360
2109713155,51.13333511352539,10.233333587646484,1,8001
2109715156,51.06666564941406,13.699999809265137,1,6905
2109717157,51.54999923706055,13.366666793823242,1,7188
2109718158,52.06666564941406,11.433333396911621,0,8852
2109721159,51.86666488647461,11.166666984558105,0,6419
2109725161,51.20000076293945,11.066666603088379,1,6218
2109728162,52.86666488647461,11.983333587646484,0,5366
2109729163,51.83333206176758,10.783333778381348,1,8995
2109733164,51.58333206176758,11.800000190734863,0,9359
2109735165,51.266666412353516,11.416666984558105,1,7433
2109736166,51.849998474121094,12.649999618530273,1,6564
2109739167,51.849998474121094,12.416666984558105,1,5378
2109740168,52.25,11.633333206176758,0,6315
2109742169,51.38333511352539,10.333333015441895,0,8332
2109745170,51.91666793823242,12.783333778381348,1,8734
2109753172,51.96666717529297,12.083333015441895,1,14492
2109756173,50.61666488647461,11.649999618530273,1,8962
2109757174,52.266666412353516,12.283333778381348,1,5406
2109760175,51.61666488647461,12.116666793823242,1,5123
3110017001,53.016666412353516,9.033333778381348,0,8218
3110018002,51.983333587646484,9.833333015441895,1,9651
3110020003,51.79999923706055,10.449999809265137,1,8445
3110021004,51.71666717529297,10.516666412353516,1,6595
3110024005,53.46666717529297,7.483333110809326,1,5447
3110027006,52.849998474121094,8.733333587646484,1,7642
3110029007,52.29999923706055,7.166666507720947,1,5033
3110030008,53.08333206176758,10.583333015441895,1,7403
3110032009,53.29999923706055,10.733333587646484,1,5376
3110033010,52.016666412353516,10.133333206176758,1,8908
3110035011,51.96666717529297,9.516666412353516,0,8417
3110036012,53.58333206176758,6.666666507720947,1,9346
3110037013,53.33333206176758,8.483333587646484,1,9128
3110039014,52.400001525878906,7.983333110809326,1,9735
3110041015,51.733333587646484,10.616666793823242,1,5844
3110042016,52.266666412353516,10.516666412353516,0,22584
3110051017,53.08333206176758,8.800000190734863,1,24619
3110067018,53.16666793823242,8.616666793823242,1,5599
3110070019,53.54999923706055,8.583333015441895,1,5210
3110075020,53.483333587646484,9.133333206176758,0,7767
3110078021,52.266666412353516,9.050000190734863,0,8396
3110080022,52.45000076293945,10,1,7288
3110081023,53.483333587646484,9.699999809265137,0,6418
3110084024,52.63333511352539,10.083333015441895,1,9866
3110091026,52.849998474121094,8.050000190734863,0,7327
3110093027,53.86666488647461,8.699999809265137,1,7228
3110096028,53.08333206176758,11.083333015441895,1,8296
3110099029,51.79999923706055,9.683333396911621,1,9954
3110100030,53.04999923706055,8.633333206176758,1,8056
3110104031,52.599998474121094,8.366666793823242,1,6932
3110106032,51.5,9.766666412353516,1,7591
3110108033,51.516666412353516,10.266666412353516,0,8350
3110113034,51.81666564941406,9.866666793823242,1,11613
3110118035,52.16666793823242,9.649999618530273,1,7355
3110120036,53.233333587646484,8.466666221618652,1,9625
3110121037,52.11666488647461,9.733333587646484,1,5099
3110123038,53.36666488647461,7.199999809265137,1,13861
3110126039,51.91666793823242,9.649999618530273,0,5290
3110127040,53.650001525878906,7.616666793823242,1,5379
3110129041,52.400001525878906,10.716666221618652,1,9029
3110130042,52.86666488647461,9.699999809265137,1,8171
3110131043,52.46666717529297,7.5333333015441895,1,7164
3110133044,53.016666412353516,7.866666793823242,0,5177
3110135045,52.516666412353516,7.666666507720947,1,6447
3110138046,51.86666488647461,10.033333778381348,0,6872
3110141047,52.31666564941406,9.600000381469727,1,9332
3110142048,52.483333587646484,10.550000190734863,1,7267
3110144049,51.53333282470703,9.933333396911621,1,12136
3110152050,51.900001525878906,10.433333396911621,1,17237
3110161051,52.06666564941406,9.783333778381348,1,6475
3110162052,51.81666564941406,10.233333587646484,1,8558
3110169054,52.36666488647461,9.733333587646484,1,10934
3110180056,51.650001525878906,9.833333015441895,1,9200
3110181057,51.88333511352539,10.566666603088379,1,5106
3110183058,52.66666793823242,7.4666666984558105,0,6406
3110185059,51.38333511352539,9.766666412353516,1,9380
3110189061,51.650001525878906,10.333333015441895,1,8311
3110190062,52.16666793823242,9.25,0,5988
3110195063,52.150001525878906,9.949999809265137,1,19148
3110200064,53.13333511352539,11.050000190734863,1,9110
3110202065,51.83333206176758,9.449999809265137,0,9901
3110205066,52.016666412353516,10.616666793823242,0,5828
3110207067,52.63333511352539,9.133333206176758,1,5232
3110209068,53.56666564941406,7.900000095367432,1,5159
3110214069,52.25,10.816666603088379,0,7223
3110216070,51.86666488647461,10.283333778381348,1,5889
3110217071,51.63333511352539,10.466666221618652,1,6242
3110220073,52.36666488647461,9.983333587646484,1,7547
3110222074,52.516666412353516,7.316666603088379,1,8949
3110225075,52.66666793823242,8.233333587646484,0,8881
3110227076,52.96666717529297,11.149999618530273,1,5026
3110234078,52.20000076293945,8.333333015441895,1,7637
3110236079,52.70000076293945,7.300000190734863,0,5841
3110239080,51.70000076293945,9.866666793823242,1,6957
3110240081,51.416666666666664,9.65,1,7866
3110243082,52.20000076293945,9.466666221618652,1,6885
3110245083,52.5,6.9666666984558105,1,5600
3110247084,52.5,9.466666221618652,1,6073
3110248085,52.63333511352539,9.199999809265137,1,7154
3110252087,53.5,8.466666221618652,1,8976
3110254088,53.70000076293945,7.150000095367432,1,7499
3110256089,52.43333435058594,7.066666603088379,1,9671
3110258090,51.70000076293945,10,1,6426
3110260091,52.266666412353516,9.116666793823242,0,5026
3110265092,53.150001525878906,8.216666221618652,1,8206
3110278093,52.28333282470703,8.050000190734863,1,16094
3110283094,53.233333587646484,8.800000190734863,0,5472
3110285095,51.733333587646484,10.25,1,6163
3110288096,53.79999923706055,8.899999618530273,0,8952
3110290097,53.06666564941406,7.400000095367432,0,9645
3110291098,52.266666412353516,9.766666412353516,1,5494
3110293099,52.31666564941406,10.233333587646484,0,7180
3110295100,51.983333587646484,9.266666412353516,1,6481
3110297101,52.68333435058594,7.949999809265137,0,9046
3110299102,52.46666717529297,9.233333587646484,1,5003
3110299103,52.78333282470703,9.383333206176758,1,7997
3110301104,52.18333435058594,9.083333015441895,0,5346
3110308105,52.31666564941406,9.350000381469727,0,7665
3110312106,53.099998474121094,9.399999618530273,0,6759
3110314107,51.599998474121094,10.550000190734863,0,6987
3110315108,52.400001525878906,9.266666412353516,0,8130
3110318109,52.06666564941406,10.016666412353516,1,7415
3110320110,52.150001525878906,10.333333015441895,0,6227
3110323111,52.233333587646484,9.866666793823242,0,5254
3110324112,53.03333282470703,11.566666603088379,1,5505
3110325113,52.13333511352539,10.949999809265137,0,9325
3110328114,52.13333511352539,10.783333778381348,0,9580
3110329115,52.31666564941406,7.2166666984558105,1,6907
3110332116,51.900001525878906,10.183333396911621,0,6447
3110334117,52.983333587646484,9.833333015441895,1,9438
3110337118,52.21666717529297,9.550000190734863,1,6842
3110342120,52.31666564941406,9.199999809265137,0,6177
3110344121,51.88333511352539,9.616666793823242,0,7470
3110346122,52.66666793823242,8.800000190734863,1,6102
3110347123,52.91666793823242,8.816666603088379,1,9666
3110348124,52.96666717529297,10.566666603088379,1,8743
3110354125,51.66666793823242,9.633333206176758,1,6039
3110356126,53.400001525878906,8.133333206176758,1,7775
3110360127,52.733333587646484,8.283333778381348,0,9979
3110366129,51.95000076293945,10.566666603088379,1,5394
3110367130,52.96666717529297,9.583333015441895,0,7922
3110369131,52.86666488647461,9.583333015441895,1,6014
3110370132,53.16666793823242,7.349999904632568,1,7024
3110371133,51.83333206176758,10.283333778381348,1,8437
3110373134,52.900001525878906,8.433333396911621,0,9970
3110379135,53.516666412353516,8.133333206176758,1,8802
3110383136,53.36666488647461,10.216666221618652,1,8606
