id8102,year,poor_support,mid_support,rich_support,question_text,policy_change
831,1994,0.4156684875488281,0.32449871301651,0.3213474154472351," Do you favor or oppose a proposal that would end all welfare benefits for unmarried mothers under age 21 and their children, and would turn the savings over to the states for programs to care for their children in group homes and orphanages?",0
841,1994,0.3751847147941589,0.389102041721344,0.2510950565338135," I am going to read you a list of proposals, and for each one, please tell me if you strongly favor, somewhat favor, somewhat oppose, or strongly oppose that proposal?... Giving government subsidies to parents who teach their children at home instead of sending them to school.",0
845,1993,0.5961166620254517,0.5123911499977112,0.3877768516540527, Here are some proposals concerning illegal immigration. Please tell me whether you favor or oppose each one.... Require all United States citizens to carry a national I.D. (identification) card.,0
846,1993,0.6588665246963501,0.6982642412185669,0.6564174890518188, (Here are some proposals concerning illegal immigration. Please tell me whether you favor or oppose each one.)... Spend more federal tax money to tighten security at the border between the U.S. (United States) and Mexico.,1
847,1993,0.4054059386253357,0.5290074348449707,0.5378285646438599, (Here are some proposals concerning illegal immigration. Please tell me whether you favor or oppose each one.)... Stop providing government health benefits and public education to immigrants and their children.,0
848,1993,0.6522992849349976,0.6367111802101135,0.6293257474899292, (Here are some proposals concerning illegal immigration. Please tell me whether you favor or oppose each one.)... Make it more difficult for people from other countries who claim they are victims of persecution in their own countries to enter the United States.,1
849,1993,0.4132214188575744,0.2495610117912292,0.2414261102676391, (Here are some proposals concerning illegal immigration. Please tell me whether you favor or oppose each one.)... Build a fence along the entire border between the United States and Mexico.,0
850,1993,0.7623947262763977,0.7137641906738281,0.6940921545028687, (Here are some proposals concerning illegal immigration. Please tell me whether you favor or oppose each one.)... Charge a small fee to each person who crosses the border between the U.S. (United States) and Mexico or Canada in order to pay for tighter security at those borders.,0
856,1994,0.6644150018692017,0.7268046736717224,0.6367146968841553," (Please tell me whether you would generally favor or oppose each of the following proposals which some people have made to reduce crime.)... Providing local communities with federal tax money to provide social programs and activities for low-income children, such as midnight basketball.",1
857,1994,0.3694115877151489,0.2900397777557373,0.3074402213096618, (Please tell me whether you would generally favor or oppose each of the following proposals which some people have made to reduce crime.)... Allowing courts to overturn death sentences where there is statistical evidence that minorities are sentenced to death more than whites.,0
858,1994,0.2178333401679992,0.1330620646476745,0.2161647677421569," Here are some education programs currently being advanced by the federal government. As I read off each program, would you tell me whether you favor or oppose it?...assistance with high school students' college expenses in return for performing some kind of public service.",0
859,1994,0.7647922039031982,0.8323362469673157,0.8228046894073486," (Here are some education programs currently being advanced by the federal government. As I read off each program, would you tell me whether you favor or oppose it?)...greater emphasis on, including additional money for, work-study vocational programs for high school students who do not plan to go to college.",0
860,1994,0.708541750907898,0.8269346952438354,0.7062156796455383," (Here are some education programs currently being advanced by the federal government. As I read off each program, would you tell me whether you favor or oppose it?)...a large increase in funds for early childhood education in those public schools with the highest percentage of children living in poverty.",0
861,1994,0.4147228598594665,0.375740647315979,0.5162829160690308," In order to reduce congressional campaign contributions from special interests, would you favor or oppose public financing to help congressional candidates in their campaigns?",0
874,1993,0.478668212890625,0.4769845008850097,0.4473878145217895," I'm going to name some of the specifics in (President Bill) Clinton's orders to cut costs in the federal government. For each one, please tell me if you support or oppose it. How about... raising the tax on Social Security benefits for retired couples whose income is over 32 thousand dollars a year? Do you support or oppose it?",0
875,1993,0.798227071762085,0.8687118887901306,0.7717214226722717," I'm going to name some of the specifics in (President Bill) Clinton's orders to cut costs in the federal government. For each one, please tell me if you support or oppose it. How about... raising the federal income tax on couples making 180 thousand dollars a year from 31 percent to 36 percent? Do you support or oppose it?",0
876,1993,0.8378786444664001,0.829369306564331,0.6526541709899902," I'm going to name some of the specifics in (President Bill) Clinton's orders to cut costs in the federal government. For each one, please tell me if you support or oppose it. How about... raising the federal corporate tax on large businesses from 34 percent to 36 percent? Do you support or oppose it?",0
877,1993,0.4744851589202881,0.494915246963501,0.6250742673873901," I'm going to name some of the specifics in (President Bill) Clinton's orders to cut costs in the federal government. For each one, please tell me if you support or oppose it. How about... creating an energy tax that it's estimated will cost middle-income families 100 to 150 dollars a year? Do you support or oppose it?",0
885,1994,0.9191150069236756,0.9321618676185608,0.930838406085968, (Now here are some possible changes to the welfare system. Please tell me whether you would favor or oppose each one.)... Provide job training to teach welfare recipients new skills.,1
886,1994,0.6754597425460815,0.5370258092880249,0.4818058013916015, (Now here are some possible changes to the welfare system. Please tell me whether you would favor or oppose each one.)... Provide a government-paid job to welfare recipients when there are not enough private sector jobs available.,0
887,1994,0.5577436685562134,0.6263912916183472,0.6236042380332947, (Now here are some possible changes to the welfare system. Please tell me whether you would favor or oppose each one.)... Cut off all benefits to people who had not found a job or become self-sufficient after two years.,1
889,1994,0.5915331840515137,0.6462829113006592,0.708069920539856, (Now here are some possible changes to the welfare system. Please tell me whether you would favor or oppose each one.)... Limit all adults to a total of five years of welfare benefits.,1
890,1994,0.4375774264335632,0.4538474678993225,0.576300859451294, (Now here are some possible changes to the welfare system. Please tell me whether you would favor or oppose each one.)... End increases in welfare payments to women who give birth to children while on welfare.,1
891,1994,0.4039223194122314,0.4211276173591614,0.4495171308517456, Do you favor or oppose ending welfare payments to unmarried mothers who have children?,1
892,1994,0.3263499140739441,0.3906883597373962,0.3724145293235779, Do you favor or oppose ending welfare payments to children who are born to unmarried mothers?,1
898,1994,0.8529824018478394,0.9083027243614196,0.831939697265625, Do you favor or oppose welfare reform that would require recipients to work and would limit benefits to two years?,0
899,1994,0.292396068572998,0.387551486492157,0.3373686671257019," Do you favor or oppose a proposal that would end all welfare benefits for unwed mothers under age 18 and their children, and would turn the savings over to the states for programs to care for their children in group homes and orphanages?",0
902,1994,0.6137614250183105,0.6689158082008362,0.5776690244674683," As you may know, home mortgage deductions cost the Treasury$ 70 billion a year, much of which goes to high income taxpayers. Do you favor or oppose reducing the tax deduction on home mortgages to the first$ 300,000 of the mortgage debt?",0
904,1995,0.8032433986663818,0.8043872117996216,0.8088112473487854,There are several tax cuts currently being proposed. Please tell me if you favor or oppose each of these.) Do you favor or oppose increasing the tax exemption for families with children?,0
905,1994,0.829503059387207,0.8552234172821045,0.9055553674697876," Here are some specific ways that the federal income tax could be cut. For each of one, please tell me whether you would favor or oppose it.... Allowing people to take a tax deduction for college tuition and other post-high school education costs.",1
906,1994,0.8035178184509277,0.847762405872345,0.7565461993217468," (Here are some specific ways that the federal income tax could be cut. For each of one, please tell me whether you would favor or oppose it.)... Cutting taxes for families by$ 500 for each dependent child.",1
907,1994,0.6393051147460938,0.5661863088607788,0.5923881530761719," (Here are some specific ways that the federal income tax could be cut. For each of one, please tell me whether you would favor or oppose it.)... Reducing the tax on capital gains--such as the profits people earn on stocks, bonds and property.",1
909,1994,0.4577172398567199,0.4846473336219787,0.4179708361625671," On the topic of education...Please tell me if you strongly favor, favor, oppose, or strongly oppose each of the following proposals. The first one is...'Vouchers' or government financial aid to help parents pay the costs of sending a child to a church-run or other private school.",0
913,1995,0.3636822700500488,0.4503300786018371,0.5707002878189087,"As you may know, under the current income tax system, high-income people are taxed at a greater rate than low-income people. There is a proposal to replace that system with a 'flat tax,' under which everyone, rich and poor, would pay 17% of their income in taxes. Under this plan, income from capital gains and interest on savings would be tax exempt, but the current deduction for interest paid on home mortgages would be abolished. Do you favor or oppose this proposal for a flat tax?",0
915,1995,0.2450119256973266,0.2826647162437439,0.361630380153656,"As things stand now, the age when people become eligible for Social Security benefits will be raised from 65 to 70 in the year 2034. In order to reduce the federal budget deficit, some have proposed raising the eligibility age earlier than 2034. Do you favor or oppose this proposal?",0
916,1995,0.3480844497680664,0.4916333556175232,0.5110553503036499,"In order to reduce the federal budget deficit, some have proposed a reduction in the annual cost of living increases given on the pensions of retirees from the military and federal government. Do you favor or oppose this proposal?",0
921,1995,0.5785526633262634,0.738791823387146,0.7341822385787964,"Do you favor or oppose an overhaul in the federal income-tax system, so that most taxpayers would pay a flat tax of 10 to 11 percent?",0
923,1994,0.6287424564361572,0.6952984929084778,0.7188315391540527," Do you favor a law making English the official language of the United States, meaning government business would be conducted in English only, or do you oppose such a law?",0
930,1995,0.3741586804389953,0.5325960516929626,0.5646369457244873," Do you favor or oppose placing an absolute five-year limit on the amount of time families could receive welfare, after which their benefits would be stopped even if they could not find a job?  (Similar to later questions)",1
939,1995,0.539084792137146,0.6100819110870361,0.6583853960037231, Would you favor or oppose denying additional benefits to unmarried mothers on welfare if they have additional children while they are on welfare?  (Similar to later questions),1
940,1995,0.2756306529045105,0.1875864267349243,0.2277758717536926, Would you favor or oppose government funding for birth control for unmarried women on welfare?,0
942,1995,0.8332855105400085,0.8277124166488647,0.8167699575424194, Would you favor or oppose a$ 500 per child tax credit for families with children?   (Similar to other questions),1
943,1995,0.5560287237167358,0.580730140209198,0.60679030418396," Do you favor or oppose a cut in capital gains taxes, like taxes on profits from the sale of stock or investment property? (Similar to other questions)",1
946,1995,0.7121497392654419,0.8267850279808044,0.8317667245864868,Please tell me whether you favor or oppose each of the following proposals.... Limiting to 5 years the amount of time a welfare recipient can receive cash payments   (Similar to later questions),1
950,1995,0.7082377076148987,0.7423511743545532,0.7418389320373535,"Please tell me whether you favor or oppose each of the following proposals.... Providing a$ 500 per child tax credit for all families with income under$ 200,000  (Similar to later questions)",1
951,1995,0.5877044200897217,0.688125729560852,0.717659592628479,Please tell me whether you favor or oppose each of the following proposals.... Reducing the capital gains tax  (Similar to later questions),1
952,1995,0.5590156316757202,0.6100025773048401,0.6120023727416992,"Please tell me whether you favor or oppose each of the following proposals.... Making legal immigrants ineligible for most welfare benefits, such as food stamps and Medicaid",1
953,1995,0.5095611214637756,0.5751888751983643,0.6557382345199585,Please tell me whether you favor or oppose each of the following proposals.... Ending increases in welfare payments to women who give birth to children while on Welfare   (Similar to later questions),1
956,1995,0.3531745672225952,0.4647387862205505,0.4571413397789001,Please tell me whether you favor or oppose each of the following proposals.... Denying welfare benefits to mothers under 18 years of age who are unmarried   (Similar to later questions),0
960,1995,0.2349793314933776,0.2879230976104736,0.3431300520896911, Do you favor or oppose government funding for job training programs for minorities to help them get ahead in industries where there are few minorities?,0
964,1995,0.5664297938346863,0.5790820121765137,0.4651191830635071," Do you favor or oppose federal government agencies setting goals whereby they seek to offer a certain percentage of their federal contracts to qualified minority-owned businesses? (If favor or oppose, ask:) Do you (favor/oppose) that strongly or (favor/oppose) that somewhat? ?  (Similar to later questions)",0
966,1993,0.8382720351219177,0.8434117436408997,0.8649422526359558," Do you favor or oppose the following suggestion to reform the welfare system? (If favor/oppose ask: do you favor/oppose that strongly or somewhat)? Require job training for those on welfare, and after two years require them to work in government jobs if necessary.",0
967,1993,0.9479225277900696,0.9584767818450928,0.9419530034065248," (Do you favor or oppose the following suggestion to reform the welfare system?) (If favor/oppose ask: do you favor/oppose that strongly or somewhat)? Require job training for those on welfare, and after two years require them to work.",1
968,1993,0.9451855421066284,0.9632050395011902,0.9412481188774108, (Do you favor or oppose the following suggestion to reform the welfare system?) (If favor/oppose ask: do you favor/oppose that strongly or somewhat)? Require unemployed fathers of children on welfare to work.,0
969,1993,0.7820113897323608,0.7958554029464722,0.6530298590660095, (Do you favor or oppose the following suggestion to reform the welfare system?) (If favor/oppose ask: do you favor/oppose that strongly or somewhat)? Replace welfare benefits with tax credits and strengthen child support enforcement.,0
971,1993,0.2983760237693786,0.1941605806350708,0.2493782639503479, (Do you favor or oppose the following suggestion to reform the welfare system?) (If favor/oppose ask: do you favor/oppose that strongly or somewhat)? Limit welfare benefits to two years and do not allow people to get back on welfare ever.,0
979,1995,0.3679638504981994,0.3568379282951355,0.384203553199768, (Please tell me whether you favor or oppose each of the following to reduce the budget deficit.)... Reducing the cost-of-living increases in Social Security benefits in 1999,0
993,1993,0.1152644753456115,0.187979519367218,0.3001560568809509," Thinking now about the issue of public financing of Congressional elections--do you favor or oppose using taxpayer dollars to pay for the political campaigns of candidates running for Congress? (If favor or oppose, ask:) Do you strongly or somewhat (favor/ oppose) that?",0
995,1995,0.3407160639762878,0.4415581226348877,0.5069078207015991," (For each item I name, please tell me if that's something you support or oppose.) How about...saying teen-age girls who have children cannot receive welfare, or public assistance payments? (If Support or Oppose, ask:) Is that strongly or somewhat?  (Similar to later questions)",1
997,1995,0.50604248046875,0.5197020769119263,0.6722314357757568," For each item I name, please tell me if that's something you support or oppose. How about...cutting five billion dollars from the budget for welfare, or public assistance for poor people, over the next five years? (If Support or Oppose, ask:) Is that strongly or somewhat?",0
998,1995,0.5865622162818909,0.6877299547195435,0.7567778825759888," (For each item I name, please tell me if that's something you support or oppose.) How about...cutting off the welfare, or public assistance payments a poor person can receive, after a maximum of two years? (If Support or Oppose, ask:) Is that strongly or somewhat?   (Similar to later questions)",0
1000,1995,0.5513237714767456,0.651342511177063,0.7178657054901123," (For each item I name, please tell me if that's something you support or oppose.) How about...having the states take over running the school lunch program? (If Support or Oppose, ask:) Is that strongly or somewhat?",0
1001,1995,0.9180614948272704,0.9566488265991212,0.9687178134918212," (For each item I name, please tell me if that's something you support or oppose.) How about...requiring people who receive welfare or public assistance payments to take community service jobs or job training? (If Support or Oppose, ask:) Is that strongly or somewhat?   (Similar to later qeustions)",1
1004,1995,0.6257531046867371,0.6392746567726135,0.668872058391571," (For each item I name, please tell me if that's something you support or oppose.) How about...reducing the federal capital gains tax, that is, the tax on profits from investments? (If Support or Oppose, ask:) Is that strongly or somewhat?   (Similar to later questions)",1
1005,1995,0.6635080575942993,0.7873768210411072,0.709805965423584," As you may know, the tax code subsidizes mortgage loans, even for the most expensive homes. One proposal would limit the tax deduction to$ 300,000 in mortgage principal, and would save the Treasury$ 35 billion over five years, while affecting only 1.2 million of the wealthiest taxpayers. Would you favor or oppose such a limit?",0
1012,1995,0.9588192105293274,0.9657194018363952,0.9612851738929749," I'm going to read some specific welfare proposals being considered by Congress. For each one, please tell me if you favor or oppose this proposal.... Require welfare recipients to work in exchange for their benefits.  (Similar to later questions)",1
1013,1995,0.9454050660133362,0.9177414178848268,0.93605637550354," (I'm going to read some specific welfare proposals being considered by Congress. For each one, please tell me if you favor or oppose this proposal.)... Provide subsidized child care for poor mothers who leave welfare for work.  (Similar to later questions)",0
1014,1995,0.1661349534988403,0.1517474055290222,0.1834851503372192," (I'm going to read some specific welfare proposals being considered by Congress. For each one, please tell me if you favor or oppose this proposal.)... Reduce spending on child nutrition programs.",0
1015,1995,0.6080833673477173,0.6440799236297607,0.578361451625824," (I'm going to read some specific welfare proposals being considered by Congress. For each one, please tell me if you favor or oppose this proposal.)... Make unmarried mothers under 18 years of age ineligible for cash welfare benefits.   (Similar to later questions)",0
1016,1995,0.3550263047218323,0.305525541305542,0.2622835636138916," (I'm going to read some specific welfare proposals being considered by Congress. For each one, please tell me if you favor or oppose this proposal.)... Restrict eligibility for programs that give cash assistance to poor children with mental or physical disabilities.",1
1018,1995,0.925299882888794,0.9085099697113036,0.9139633178710936,"Would you support or oppose a law limiting welfare recipients to a maximum of two years of benefits, after which those who are able to work would have to get a job or do community service?",1
1029,1995,0.4201837182044983,0.3408281207084656,0.3000207543373108, I'd like to ask you about illegal immigrants--citizens of other countries who are not legally allowed to live in the United States. Please tell me whether you would generally favor or oppose each of the following steps which have been proposed as a way of reducing illegal immigration into the U.S..... Erecting a wall along the border with Mexico,0
1030,1995,0.4804266095161438,0.5441761016845703,0.5721879601478577, (I'd like to ask you about illegal immigrants--citizens of other countries who are not legally allowed to live in the United States. Please tell me whether you would generally favor or oppose each of the following steps which have been proposed as a way of reducing illegal immigration into the U.S..)... Not allowing illegal immigrants to use American schools and hospitals  (Similar to later questions),0
1031,1995,0.6854536533355713,0.6330959796905518,0.5215586423873901, (I'd like to ask you about illegal immigrants--citizens of other countries who are not legally allowed to live in the United States. Please tell me whether you would generally favor or oppose each of the following steps which have been proposed as a way of reducing illegal immigration into the U.S..)... Requiring all U.S. citizens and legal residents to have a national ID (identification) card to distinguish them from illegal immigrants,0
1045,1994,0.5521847009658813,0.6558234691619873,0.6730812191963196," Several proposals have been made recently to change the welfare system in the United States. As I read each of the following, please tell me if you favor or oppose that proposal.... Government should set a limit on how fast the cost of welfare programs can grow, regardless of how many people may need them.",1
1046,1994,0.8163270950317383,0.8502075672149658,0.7976658344268799," (Several proposals have been made recently to change the welfare system in the United States. As I read each of the following, please tell me if you favor or oppose that proposal.)... Government should require each mother to report the name of a child's father before she can receive welfare.",1
1047,1994,0.5933952331542969,0.6507525444030762,0.6559878587722778," (Several proposals have been made recently to change the welfare system in the United States. As I read each of the following, please tell me if you favor or oppose that proposal.)... Women who have additional children while on welfare should not receive additional benefits for those children.",1
1048,1994,0.852142333984375,0.8749170899391174,0.8671435713768005," (Several proposals have been made recently to change the welfare system in the United States. As I read each of the following, please tell me if you favor or oppose that proposal.)... Government should provide child care to low-income mothers who are on welfare who take jobs or are in job training.",0
1049,1994,0.7497972249984741,0.7370234727859497,0.7054363489151001," Do you favor or oppose ending welfare payments to all able-bodied welfare recipients, including women with pre-school children, after two years and requiring them to take a job?",0
1054,1995,0.3387162089347839,0.3216080069541931,0.3423354029655456, Do you favor or oppose allowing students and parents to choose a private school to attend at public expense?  (Similar to later questions),0
1055,1995,0.8946691751480103,0.8860247731208801,0.7995736598968506," Many high school graduates cannot afford to attend college, although they may have the ability and desire to do so. When students have the ability and desire to attend college but not enough money, would you favor or oppose more state or federal assistance to enable them to attend?",1
1056,1995,0.939948797225952,0.9037386178970336,0.8149250149726868," There are several forms of state or federal assistance that might be provided to a student who has the ability but not enough money to attend college. As I read off each form of assistance, one at a time, would you tell me whether you would favor or oppose this form of assistance?... More scholarships and grants",1
1057,1995,0.9531304836273192,0.9530999064445496,0.9342826008796692," (There are several forms of state or federal assistance that might be provided to a student who has the ability but not enough money to attend college. As I read off each form of assistance, one at a time, would you tell me whether you would favor or oppose this form of assistance?)... More work-study programs",1
1058,1995,0.915060579776764,0.9352998733520508,0.8580836057662964," (There are several forms of state or federal assistance that might be provided to a student who has the ability but not enough money to attend college. As I read off each form of assistance, one at a time, would you tell me whether you would favor or oppose this form of assistance?)... More low-interest loans",0
1063,1995,0.8882817029953003,0.922948718070984,0.9241138696670532," Here is a list of changes many people would like to make in the current welfare system. For each idea I read, please tell me whether you favor or oppose that change.... Require all able-bodies people on welfare, including women with small children, to work or learn a job skill. (Similar to other questions)",0
1064,1995,0.432902455329895,0.4749311804771423,0.5589327812194824," (Here is a list of changes many people would like to make in the current welfare system. For each idea I read, please tell me whether you favor or oppose that change.)... End increases in welfare payments to women who give birth to children while on welfare.  (Similar to later questions)",1
1065,1995,0.3113047480583191,0.3458268046379089,0.3547564148902893," (Here is a list of changes many people would like to make in the current welfare system. For each idea I read, please tell me whether you favor or oppose that change.)... Cut the amount of money given to all people on welfare.",0
1066,1995,0.5004584789276123,0.5415980815887451,0.5373657941818237, Do you favor or oppose the following welfare proposals?... Limit benefits to 5 years  (Similar question later),1
1067,1995,0.909250795841217,0.9405500888824464,0.9161374568939208, (Do you favor or oppose the following welfare proposals?)... Require work after 2 years  (Similar question later),1
1068,1995,0.5691990852355957,0.563737154006958,0.6642602682113647, (Do you favor or oppose the following welfare proposals?)... Deny increased benefits to recipients who have more children,1
1069,1995,0.4681634902954101,0.4685932397842407,0.4695236086845398, (Do you favor or oppose the following welfare proposals?)... Deny benefits to unwed teenage mothers  (Similar questions later),0
1074,1995,0.5062844753265381,0.5131878852844238,0.4708276987075805," Currently, spending on welfare is determined by the number of people in the country who fall below the poverty line, and the government must spend more if additional people need help. Do you favor or oppose changing that so that the total spending on welfare would be set at a fixed amount and each welfare recipient's grant would be cut if the number of people needing benefits went up. (If favor or oppose, ask:) Do you (favor/oppose) that strongly or (favor/oppose) somewhat?",0
1089,1995,0.2997850775718689,0.3353486657142639,0.2464831471443176," Turning to environmental issues, do you favor or oppose legislation which would: expand logging, mining, and ranching on public lands?",0
1090,1995,0.3323678374290466,0.3036961555480957,0.2713061571121216," Turning to environmental issues, do you favor or oppose legislation which would: reduce protection for endangered species?",0
1091,1995,0.2227762341499328,0.2412858009338379,0.1997198462486267," Turning to environmental issues, do you favor or oppose legislation which would: open up the Arctic National Wildlife Refuge in Alaska to oil and gas exploration?",0
1094,1995,0.1911772489547729,0.2131783962249755,0.3027020692825317," Based on what you have read or heard, please tell me if you favor or oppose each of the following Republican proposals.... Cutting loans for college students",1
1097,1995,0.4126780033111572,0.4116865992546081,0.4574177265167236," (Based on what you have read or heard, please tell me if you favor or oppose each of the following Republican proposals.)... Reducing the Earned Income Tax Credit for the working poor",0
1099,1995,0.6494927406311035,0.7481796741485596,0.6792159080505371," (Based on what you have read or heard, please tell me if you favor or oppose each of the following Republican proposals.)... Cutting federal taxes",1
1122,1996,0.3397653698921203,0.4872798919677734,0.5304330587387085," The current income tax system taxes higher income people at higher rates, and lower income people at lower rates. Some people have proposed replacing that system with a flat tax which would tax people at all income levels at one, flat tax rate. Would you favor or oppose replacing the current income tax system with one flat tax rate, or don't you know enough about it yet to say?  (Similar questions later)",0
1123,1996,0.4642010331153869,0.5758976936340332,0.6032440662384033," As you may know, some people have proposed changing the federal income tax system to a flat tax system, in which all but low-income Americans would pay the same percentage of their income in taxes, regardless of how much money they make. In general, do you favor or oppose that proposal?  (Similar questions later)",0
1125,1995,0.6465445160865784,0.7515941262245178,0.746557354927063, Do you favor or oppose stopping welfare payments to recipients after two years?  (Similar questions later),0
1129,1996,0.6495242714881897,0.5744203329086304,0.507986307144165, Would you favor or oppose establishing a five-year ban on all legal and illegal immigration into the United States?  (Similar questions later),0
1130,1996,0.4093355536460876,0.3625963926315307,0.4072862863540649," There has been a proposal for a flat tax that would take away all or most deductions, including the home mortgage interest deduction, to provide one low tax rate for all taxpayers. Do you support or oppose replacing the current tax system with this flat tax plan?  (Similar questions later)",0
1131,1996,0.4081672430038452,0.2822863459587097,0.4038400650024414, Do you support or oppose replacing the current tax system with a national retail sales tax?  (Similar questions later),0
1132,1996,0.4527159333229065,0.4578073620796203,0.4110636711120605," To make sure future Social Security benefits continue to be at least as good as today's benefits, would you favor or oppose paying higher Social Security taxes?  (Similar questions later)",0
1133,1996,0.6937179565429688,0.693051278591156,0.6999471187591553," To make sure future Social Security benefits continue to be at least as good as today's benefits, would you favor or oppose reducing benefits for high income people?  (Similar questions later)",0
1139,1996,0.4759338498115539,0.5767031311988831,0.6280375123023987, (Do you favor or oppose each of the following?)... A proposal to stop providing government health benefits and public education to illegal immigrants and their children  (Similar question later),0
1140,1996,0.4261472821235657,0.4666935801506042,0.5375070571899414, (Do you favor or oppose each of the following?)... A proposal to eliminate the recent 4.3 cent per gallon increase in federal taxes on gasoline  (Similar question earlier),0
1142,1996,0.6888718605041504,0.6514880657196045,0.5945861339569092," As you may know, Congress is considering a reduction in federal gas taxes by four-point-three cents per gallon. Do you favor or oppose this reduction in the gas tax?",0
1145,1996,0.5760660171508789,0.5205930471420288,0.4287428855895996, (Do you favor or oppose each of the following?)... Stopping legal immigration into the United States for five years  (Similar questions later),0
1147,1992,0.8984842300415039,0.8247901797294617,0.8017922639846802,(Here are several ways people have suggested would help conditions for minorities in urban areas. Do you favor or oppose each of these?)... Fund public works projects to improve housing and streets in minority neighborhoods,0
1148,1992,0.7322214841842651,0.7583791613578796,0.8029589653015137,(Here are several ways people have suggested would help conditions for minorities in urban areas. Do you favor or oppose each of these?)... Give federal tax incentives to encourage businesses to invest in minority neighborhoods,1
1150,1992,0.8562854528427124,0.8327620625495911,0.8510121703147888,(Here are several ways people have suggested would help conditions for minorities in urban areas. Do you favor or oppose each of these?)... Fund more Head Start programs to provide pre-school education,1
1152,1996,0.3550695776939392,0.3884808421134949,0.4432680606842041," (I am going to read you a list of some programs and proposals that are being discussed in this country today. For each one, please tell me whether you strongly favor, favor, oppose, or strongly oppose it.)... Denying welfare benefits to unwed teenagers who have children",0
1155,1996,0.616493821144104,0.7328817844390869,0.834522545337677, Would you favor or oppose a lifetime limit of five years on welfare payments to those who are able to work?,1
1158,1996,0.6516636610031128,0.7727907299995422,0.8343302607536316, Do you favor or oppose limiting a person's lifetime eligibility for welfare to a maximum of five years total? (I think that the welfare reform act had already passed Congress at this point),1
1160,1996,0.565024733543396,0.7261776924133301,0.7108466625213623," If the head of a family receiving welfare benefits does not go to work within two years, would you favor or oppose stopping the family's welfare benefits?",1
1164,1996,0.4894914031028747,0.6629481911659241,0.7313462495803833," One of the proposals in the (Bob) Dole economic plan is to cut the federal capital gains tax in half, from 28% to 14%. Do you...strongly favor, somewhat favor, somewhat oppose, or strongly oppose...this proposal?",1
1166,1996,0.521824300289154,0.5149866342544556,0.5357602834701538," Currently, the federal and state governments share the responsibility for Medicaid, the program which provides health and nursing home benefits for the poor, low-income elderly, and disabled. In general, do you favor or oppose proposals to turn over the responsibility for Medicaid to the states?",0
1170,1996,0.4074045419692993,0.5048000812530518,0.4327578544616699, Please tell me whether you favor or oppose each of the following proposals. Reduce the amount of money the federal government spends on Social Security by raising the retirement age and reducing payments to wealthy recipients.  (similar questions later),0
1171,1996,0.3488492369651794,0.3726075291633606,0.409780204296112, Do you favor or oppose allowing students and parents to choose a private school to attend at public expense?  (Similar questions later),0
1172,1996,0.2706947326660156,0.2592833042144775,0.2981381416320801," Some people suggest that the public schools be replaced by a system of private and church-related schools with parents selecting from among these non-public schools, using vouchers paid for by the government. Do you favor or oppose replacing the existing system of public schools with a system of non-public schools?",0
1173,1996,0.6148576736450195,0.4329375028610229,0.6209092140197754," Do you favor or oppose establishing a school voucher program that would allow parents to use tax funds to send their children to the school of their choice, even if it were a private school?  (Similar to later questions)",0
1176,1996,0.3944693803787231,0.5567134618759155,0.5272270441055298," As you may know, Congress is debating a proposal to bar children of illegal immigrants from attending public schools. Supporters of this idea say that providing a public school education to children of illegal immigrants is unfair to taxpayers. Opponents of this idea say that prohibiting children of illegal immigrants from going to school would lead to more youth crime and put teachers in the position of informing on their students. Do you favor or oppose barring children of illegal immigrants from attending public schools?",0
1178,1996,0.3793500065803528,0.3544232845306396,0.3995900154113769,"I am going to read you a list of proposals and for each one, please tell me if you strongly favor, somewhat favor, somewhat oppose, or strongly oppose that proposal.... Giving government subsidies to parents who teach their children at home instead of sending them to school.",0
1180,1996,0.6442704796791077,0.6533162593841553,0.5553355813026428, (I am going to read a few statements. Please tell me if you support or oppose each item I name.) Do you support or oppose: A five-year freeze on legal immigration?,0
1182,1996,0.4661226272583008,0.4709617495536804,0.588671088218689," (I am going to read a few statements. Please tell me if you support or oppose each item I name.) Do you support or oppose: A flat-tax system, where everyone pays the same tax rate no matter what their income?  (Similar questions later)",0
1193,1996,0.3914470076560974,0.5148781538009644,0.681412398815155," There is a proposal that would allow people to invest some of their Social Security taxes in the stock market. This change means that when people retire, their benefits could either be higher or lower than expected, depending on the stock market's performance. Would you favor or oppose this proposal to allow people to invest their Social Security taxes in the stock market?  (Similar questions later)",0
1196,1996,0.4950729012489319,0.4312325716018677,0.3730637431144714," (The following are some proposals that are being considered in Congress to deal with Medicare's funding problems. For each one, please tell me whether you strongly favor, somewhat favor, somewhat oppose, or strongly oppose this proposal.)... Increasing the Medicare payroll tax for all employed people  (Similar questions later)",0
1200,1996,0.5868173837661743,0.5167799592018127,0.5377373695373535," There is now a proposal to reduce the government's official measure of inflation, called the Consumer Price Index. This will reduce future cost-of-living increases in such programs as Social Security and veterans' benefits, but also will reduce the federal deficit. Do you strongly favor, somewhat favor, somewhat oppose, or strongly oppose reducing the Consumer Price Index in this manner?  (Similar questions later)",0
1201,1996,0.3574225306510925,0.4729177951812744,0.5833451747894287," I am going to read you two proposals about the system for funding political campaigns in America, and for each one, please tell me whether you strongly favor, somewhat favor, somewhat oppose, or strongly oppose that proposal.... Using public funds to pay part of the cost of Congressional campaigns, in exchange for limits on contributions from individuals and political action committees, in order to reduce the influence of special interests.   (Similar questions later)",0
