precinct_id,nvoter,nazivote,share_unemp,share_ind_worker,share_ag_worker,share_employer
635,18043,5529,0.12367199269606526,0.41595960120732184,0.25154786358896547,0.20882054250764753
636,21790,8551,0.042664397159503535,0.23348086192397044,0.42968379368947385,0.29417094722705217
637,19853,8261,0.04447782581571413,0.26122913550784455,0.4188435479784565,0.27544949069798486
638,32243,11802,0.14446232915494106,0.3806403050902112,0.2677902159390441,0.20710714981580372
639,35794,12933,0.07944879571337045,0.2971243663360644,0.37935034295615766,0.2440764949944074
640,39730,19926,0.07503401302976746,0.2905017496317509,0.36958454775283694,0.2648796895856447
641,120014,39616,0.14993466853619558,0.3323625253335456,0.2872100954561875,0.23049271067407132
642,23633,13539,0.09861393009243852,0.2346800699158226,0.39575349682376887,0.27095250316797004
643,42690,17899,0.12294016416380081,0.3484170322385679,0.28342613833847163,0.24521666525915967
644,75019,29723,0.13624577861861656,0.3873561103582493,0.2740636364959283,0.20233447452720585
645,28720,12941,0.04864269931327903,0.23242276425552638,0.435235134836191,0.28369940159500356
646,37317,13227,0.15904397198495607,0.3553268383405711,0.26913575535081263,0.21649343432366014
647,60387,23544,0.10403210578544271,0.2869316748781447,0.3792024398289941,0.22983377950741846
648,20342,7784,0.10140791610065528,0.3449037250134044,0.343346542937988,0.21034181594795243
649,184634,79368,0.2188660266454999,0.3246656767550972,0.24104859918389318,0.21541969741550968
650,44164,17679,0.09497446058424282,0.1971524997921521,0.43563377490075333,0.27223926472285187
651,184109,76292,0.2546449092246172,0.3037591744389262,0.22459410333155377,0.21700181300490293
652,108182,52364,0.24617361020041803,0.37900394133879217,0.1784384038188648,0.19638404464192497
653,75961,25135,0.20647627527448412,0.3183627962604409,0.2739943317966412,0.20116659666843384
654,72632,34119,0.08790345258403413,0.20317670106415045,0.4242646275505258,0.28465521880128947
655,24457,8748,0.044024829976129096,0.12127148977207397,0.5210325158234136,0.31367116442838333
656,111524,48078,0.28742439414466037,0.3539460400592163,0.1683347315619322,0.1902948342341911
657,26345,18563,0.07509825898938684,0.2553728514302095,0.4260418243362656,0.24348706524413807
658,30406,19341,0.10478340262656657,0.22586437706519735,0.4020072344828721,0.267344985825364
659,63129,28223,0.16205146273645285,0.33034317895625903,0.28054314830459987,0.22706221000268823
660,71975,37315,0.14063133553506277,0.30256014387324404,0.3208088415774067,0.2359996790142863
661,40416,29834,0.06723601239038658,0.19802997798934246,0.47264740689219215,0.2620866027280788
662,29209,14592,0.08329162021712845,0.2523781909990521,0.3876018258281964,0.2767283629556229
663,32774,10789,0.09097712938367841,0.2532130837213584,0.3816901734219393,0.2741196134730239
664,175347,58928,0.2648652414521596,0.36320352150492136,0.1874290281296985,0.1845022089132206
665,234409,78566,0.3064896323106199,0.33112389391669916,0.17640851476742073,0.18597795900526023
666,485912,171152,0.27355969029677024,0.34493235870726674,0.1922770418001842,0.1892309091957789
667,932831,318746,0.3848018656115956,0.3354149487089708,0.09499587295409248,0.1847873127253411
668,34959,14791,0.07062253122732705,0.5020910776384907,0.26363132387336324,0.163655067260819
669,15984,5631,0.26731705694739605,0.36027870068278334,0.15944246560308098,0.21296177676673947
670,103623,49469,0.06239949492460638,0.33773606161168046,0.3672880639770907,0.23257637948662252
671,36953,17454,0.09914349004931794,0.5188267678713757,0.2200630594014635,0.1619666826778428
672,46875,20503,0.07071536732326995,0.43595563043375085,0.29075484888263187,0.20257415336034726
673,65317,20718,0.235609210039678,0.40495443661281544,0.13853348193018858,0.220902871417318
674,61882,27548,0.12779853745055195,0.35743055020647824,0.288490254986156,0.22628065735681385
675,33565,15233,0.08574322073275369,0.5222378087556292,0.23609038175834146,0.15592858875327562
676,47094,18300,0.17134027738386576,0.4241290426389953,0.229174571586312,0.1753561083908269
677,13363,5563,0.23537320849457868,0.35776726658896185,0.18325482200464346,0.22360470291181608
678,26085,11976,0.07990603680117432,0.4510438467964125,0.27395622061290714,0.19509389578950603
679,50690,22824,0.1123238490644727,0.4928040222405985,0.22933424393494642,0.16553788475998238
680,97932,38217,0.3641372622902472,0.34534401117620284,0.11443502732766589,0.1760836992058841
